long,lat,intensity
-16.0,42.0,44989.53766911093
-16.0,41.0,44560.74015301946
-16.0,40.0,44122.74280609313
-16.0,39.0,43676.05796159779
-16.0,38.0,43221.263480583875
-16.0,37.0,42759.00402588117
-16.0,36.0,42289.99202485104
-16.0,35.0,41815.00826459212
-16.0,34.0,41334.90204945149
-16.0,33.0,40850.59083280397
-16.0,32.0,40363.059213942026
-16.0,31.0,39873.35716791376
-16.0,30.0,39382.59735311794
-16.0,29.0,38891.951320796514
-16.0,28.0,38402.64443507266
-16.0,27.0,37915.94930504745
-16.0,26.0,37433.177535052244
-16.0,25.0,36955.66961878592
-16.0,24.0,36484.78284077594
-16.0,23.0,36021.877106719345
-16.0,22.0,35568.29870404948
-16.0,21.0,35125.362095249424
-16.0,20.0,34694.32996674624
-16.0,19.0,34276.391891085615
-16.0,18.0,33872.64210240483
-16.0,17.0,33484.05702541435
-16.0,16.0,33111.4733245174
-16.0,15.0,32755.567339426063
-16.0,14.0,32416.83683365636
-16.0,13.0,32095.58599103023
-16.0,12.0,31791.914544279472
-16.0,11.0,31505.711805187744
-16.0,10.0,31236.65618938249
-16.0,9.0,30984.22059917633
-16.0,8.0,30747.683758989722
-16.0,7.0,30526.147308806925
-16.0,6.0,30318.55817347246
-16.0,5.0,30123.735461307868
-16.0,4.0,29940.40092413679
-16.0,3.0,29767.211847550014
-16.0,2.0,29602.795144476077
-16.0,1.0,29445.781399808195
-16.0,0.0,29294.837655872303
-16.0,-1.0,29148.697829813147
-16.0,-2.0,29006.189802950375
-16.0,-3.0,28866.258405431967
-16.0,-4.0,28727.983723435336
-16.0,-5.0,28590.59436807041
-16.0,-6.0,28453.475554157394
-16.0,-7.0,28316.17203455664
-16.0,-8.0,28178.386115387995
-16.0,-9.0,28039.971135062868
-16.0,-10.0,27900.92092308434
-16.0,-11.0,27761.35586190187
-16.0,-12.0,27621.506256505912
-16.0,-13.0,27481.69377226489
-16.0,-14.0,27342.311732391987
-16.0,-15.0,27203.80507319599
-16.0,-16.0,27066.65073881198
-16.0,-17.0,26931.339258427393
-16.0,-18.0,26798.358189307877
-16.0,-19.0,26668.178029677252
-16.0,-20.0,26541.24110863907
-16.0,-21.0,26417.953848277277
-16.0,-22.0,26298.682668860652
-16.0,-23.0,26183.753675244214
-16.0,-24.0,26073.456125126864
-16.0,-25.0,25968.049542061006
-16.0,-26.0,25867.77420235616
-16.0,-27.0,25772.864599415392
-16.0,-28.0,25683.56537530317
-16.0,-29.0,25600.149110575778
-16.0,-30.0,25522.935282005295
-16.0,-31.0,25452.30963548565
-16.0,-32.0,25388.743179210072
-16.0,-33.0,25332.80998083955
-16.0,-34.0,25285.202952380852
-16.0,-35.0,25246.746828542644
-16.0,-36.0,25218.407589489492
-16.0,-37.0,25201.297648739648
-16.0,-38.0,25196.67622348599
-16.0,-39.0,25205.944430115713
-16.0,-40.0,25230.634804071884
-16.0,-41.0,25272.395131208057
-16.0,-42.0,25332.966696022802
-16.0,-43.0,25414.157295922054
-16.0,-44.0,25517.80963096897
-16.0,-45.0,25645.765941661048
-16.0,-46.0,25799.830014702115
-16.0,-47.0,25981.727886656427
-16.0,-48.0,26193.06872474936
-16.0,-49.0,26435.307431885583
-16.0,-50.0,26709.710493822506
-16.0,-51.0,27017.326454022495
-16.0,-52.0,27358.96217097987
-16.0,-53.0,27735.165700560545
-16.0,-54.0,28146.216279047876
-16.0,-55.0,28592.1214946927
-16.0,-56.0,29072.62136185736
-16.0,-57.0,29587.198684207957
-16.0,-58.0,30135.094836058535
-16.0,-59.0,30715.329917857784
-16.0,-60.0,31326.726155973265
-16.0,-61.0,31967.933411733884
-16.0,-62.0,32637.455726375076
-16.0,-63.0,33333.67793936018
-16.0,-64.0,34054.891558883945
-16.0,-65.0,34799.3192181254
-16.0,-66.0,35565.13720511941
-16.0,-67.0,36350.49569799418
-16.0,-68.0,37153.53646473171
-16.0,-69.0,37972.40789493839
-16.0,-70.0,38805.277320357505
-16.0,-71.0,39650.340652811894
-16.0,-72.0,40505.829425668926
-16.0,-73.0,41370.015370849615
-16.0,-74.0,42241.21270076759
-16.0,-75.0,43117.77829581279
-16.0,-76.0,43998.110024910755
-16.0,-77.0,44880.643450410236
-16.0,-78.0,45763.84718958856
-16.0,-79.0,46646.217223352345
-16.0,-80.0,47526.27045777853
-16.0,-81.0,48402.537855221446
-16.0,-82.0,49273.55745788109
-16.0,-83.0,50137.86762704153
-16.0,-84.0,50994.00081479128
-16.0,-85.0,51840.47817124429
-16.0,-86.0,52675.80526868467
-16.0,-87.0,53498.46919454556
-16.0,-88.0,54306.937227938855
-16.0,-89.0,55099.65727016578
-15.0,90.0,56325.69242082582
-15.0,89.0,56153.528490172626
-15.0,88.0,55977.76356629558
-15.0,87.0,55799.49016626843
-15.0,86.0,55619.684961761755
-15.0,85.0,55439.1999524165
-15.0,84.0,55258.75589344375
-15.0,83.0,55078.93809719162
-15.0,82.0,54900.19466491542
-15.0,81.0,54722.83713754198
-15.0,80.0,54547.04348585968
-15.0,79.0,54372.86329449829
-15.0,78.0,54200.22493344397
-15.0,77.0,54028.9444585514
-15.0,76.0,53858.73594099157
-15.0,75.0,53689.222896589825
-15.0,74.0,53519.95047061221
-15.0,73.0,53350.39803200834
-15.0,72.0,53179.99184291389
-15.0,71.0,53008.117493148915
-15.0,70.0,52834.13182376724
-15.0,69.0,52657.37410619561
-15.0,68.0,52477.17629172704
-15.0,67.0,52292.87219752032
-15.0,66.0,52103.80554732269
-15.0,65.0,51909.33683555073
-15.0,64.0,51708.849030093304
-15.0,63.0,51501.75217055884
-15.0,62.0,51287.48695338787
-15.0,61.0,51065.527422424544
-15.0,60.0,50835.382902729994
-15.0,59.0,50596.59932657432
-15.0,58.0,50348.76010396222
-15.0,57.0,50091.48668635175
-15.0,56.0,49824.43896230383
-15.0,55.0,49547.315608743054
-15.0,54.0,49259.85450254739
-15.0,53.0,48961.83327563406
-15.0,52.0,48653.0700738906
-15.0,51.0,48333.42455748452
-15.0,50.0,48002.7991584265
-15.0,49.0,47661.140591754905
-15.0,48.0,47308.4416001111
-15.0,47.0,46944.74289831761
-15.0,46.0,46570.13527509129
-15.0,45.0,46184.76180317927
-15.0,44.0,45788.82010669123
-15.0,43.0,45382.56463464141
-15.0,42.0,44966.308891921195
-15.0,41.0,44540.42758216852
-15.0,40.0,44105.358620208
-15.0,39.0,43661.604973857175
-15.0,38.0,43209.73629488007
-15.0,37.0,42750.390295834244
-15.0,36.0,42284.27382281058
-15.0,35.0,41812.163563208145
-15.0,34.0,41334.90631268865
-15.0,33.0,40853.41870669667
-15.0,32.0,40368.68630027482
-15.0,31.0,39881.76185670869
-15.0,30.0,39393.76268267779
-15.0,29.0,38905.866827435806
-15.0,28.0,38419.3079489011
-15.0,27.0,37935.36864355421
-15.0,26.0,37455.37204304399
-15.0,25.0,36980.67150169148
-15.0,24.0,36512.63823863134
-15.0,23.0,36052.646858439155
-15.0,22.0,35602.058755957914
-15.0,21.0,35162.20351432077
-15.0,20.0,34734.35852752766
-15.0,19.0,34319.72721569955
-15.0,18.0,33919.41634507751
-15.0,17.0,33534.41310624295
-15.0,16.0,33165.56273112852
-15.0,15.0,32813.54752910791
-15.0,14.0,32478.868281703082
-15.0,13.0,32161.828942605676
-15.0,12.0,31862.52553633382
-15.0,11.0,31580.840031220665
-15.0,10.0,31316.439782755555
-15.0,9.0,31068.782910152495
-15.0,8.0,30837.129696975226
-15.0,7.0,30620.559814975597
-15.0,6.0,30417.994880903992
-15.0,5.0,30228.225590968308
-15.0,4.0,30049.94245647662
-15.0,3.0,29881.76900209077
-15.0,2.0,29722.296194154937
-15.0,1.0,29570.116843403903
-15.0,0.0,29423.85877055784
-15.0,-1.0,29282.21562646894
-15.0,-2.0,29143.974408763122
-15.0,-3.0,29008.03890076278
-15.0,-4.0,28873.44846214147
-15.0,-5.0,28739.39181158735
-15.0,-6.0,28605.215648949386
-15.0,-7.0,28470.428159420444
-15.0,-8.0,28334.69761911962
-15.0,-9.0,28197.84647595744
-15.0,-10.0,28059.84140963914
-15.0,-11.0,27920.77997917366
-15.0,-12.0,27780.87454530276
-15.0,-13.0,27640.434209414365
-15.0,-14.0,27499.845540604594
-15.0,-15.0,27359.552869577612
-15.0,-16.0,27220.038913018972
-15.0,-17.0,27081.806455997397
-15.0,-18.0,26945.36176397996
-15.0,-19.0,26811.20032154853
-15.0,-20.0,26679.795403563967
-15.0,-21.0,26551.589878455252
-15.0,-22.0,26426.99152514804
-15.0,-23.0,26306.372018013288
-15.0,-24.0,26190.06960171647
-15.0,-25.0,26078.39534389032
-15.0,-26.0,25971.642722201384
-15.0,-27.0,25870.100177620177
-15.0,-28.0,25774.066151227362
-15.0,-29.0,25683.866020924877
-15.0,-30.0,25599.87026959526
-15.0,-31.0,25522.513149590948
-15.0,-32.0,25452.311061398057
-15.0,-33.0,25389.87983798525
-15.0,-34.0,25335.95012162903
-15.0,-35.0,25291.380037890005
-15.0,-36.0,25257.16441318992
-15.0,-37.0,25234.439849823866
-15.0,-38.0,25224.485067325233
-15.0,-39.0,25228.71604409808
-15.0,-40.0,25248.67564994188
-15.0,-41.0,25286.01764909296
-15.0,-42.0,25342.485173042027
-15.0,-43.0,25419.884007666897
-15.0,-44.0,25520.051300876195
-15.0,-45.0,25644.820560913395
-15.0,-46.0,25795.984063077784
-15.0,-47.0,25975.253991872127
-15.0,-48.0,26184.223793439538
-15.0,-49.0,26424.331278713227
-15.0,-50.0,26696.824985881067
-15.0,-51.0,27002.73517562007
-15.0,-52.0,27342.850599505306
-15.0,-53.0,27717.70186824546
-15.0,-54.0,28127.551879209495
-15.0,-55.0,28572.39337575771
-15.0,-56.0,29051.95333936744
-15.0,-57.0,29565.703591085916
-15.0,-58.0,30112.876725301354
-15.0,-59.0,30692.48632971673
-15.0,-60.0,31303.350363383055
-15.0,-61.0,31944.116562742005
-15.0,-62.0,32613.288809886613
-15.0,-63.0,33309.2535098731
-15.0,-64.0,34030.30516630742
-15.0,-65.0,34774.67049963722
-15.0,-66.0,35540.53060687192
-15.0,-67.0,36326.040805033255
-15.0,-68.0,37129.34792760589
-15.0,-69.0,37948.604951104695
-15.0,-70.0,38781.98291766406
-15.0,-71.0,39627.68019110485
-15.0,-72.0,40483.92914096693
-15.0,-73.0,41349.00039456721
-15.0,-74.0,42221.2048340917
-15.0,-75.0,43098.89354646195
-15.0,-76.0,43980.455959979125
-15.0,-77.0,44864.316424639575
-15.0,-78.0,45748.92951301168
-15.0,-79.0,46632.774335598326
-15.0,-80.0,47514.348178226544
-15.0,-81.0,48392.15977846202
-15.0,-82.0,49264.72256247598
-15.0,-83.0,50130.548162305095
-15.0,-84.0,50988.14052525457
-15.0,-85.0,51835.990911697154
-15.0,-86.0,52672.57405437763
-15.0,-87.0,53496.345721499514
-15.0,-88.0,54305.741887642725
-15.0,-89.0,55099.17967157021
-14.0,90.0,56325.69242082582
-14.0,89.0,56153.73708452514
-14.0,88.0,55977.843672703464
-14.0,87.0,55799.10116430405
-14.0,86.0,55618.48734024199
-14.0,85.0,55436.86027646678
-14.0,84.0,55254.95195576621
-14.0,83.0,55073.364107244735
-14.0,82.0,54892.56632468976
-14.0,81.0,54712.89645366923
-14.0,80.0,54534.5631749112
-14.0,79.0,54357.650651183845
-14.0,78.0,54182.1250493992
-14.0,77.0,54007.842701634916
-14.0,76.0,53834.55963042607
-14.0,75.0,53661.94213668597
-14.0,74.0,53489.57813394626
-14.0,73.0,53316.98891054641
-14.0,72.0,53143.64101152319
-14.0,71.0,52968.95795319199
-14.0,70.0,52792.33151418377
-14.0,69.0,52613.132385022516
-14.0,68.0,52430.72000196979
-14.0,67.0,52244.45143749515
-14.0,66.0,52053.68926708059
-14.0,65.0,51857.80837800086
-14.0,64.0,51656.201728386135
-14.0,63.0,51448.28510271992
-14.0,62.0,51233.50094177777
-14.0,61.0,51011.32135008616
-14.0,60.0,50781.2504018468
-14.0,59.0,50542.82587689823
-14.0,58.0,50295.6205619309
-14.0,57.0,50039.24324941296
-14.0,56.0,49773.33955830893
-14.0,55.0,49497.59268768092
-14.0,54.0,49211.7241977447
-14.0,53.0,48915.4948941016
-14.0,52.0,48608.70587085319
-14.0,51.0,48291.19974826687
-14.0,50.0,47962.86212161537
-14.0,49.0,47623.62322063624
-14.0,48.0,47273.459764417676
-14.0,47.0,46912.39698485796
-14.0,46.0,46540.51078336273
-14.0,45.0,46157.92998007839
-14.0,44.0,45764.83861239212
-14.0,43.0,45361.47823914075
-14.0,42.0,44948.15020820785
-14.0,41.0,44525.21784710273
-14.0,40.0,44093.10853773061
-14.0,39.0,43652.31563690561
-14.0,38.0,43203.4002023057
-14.0,37.0,42746.99247872295
-14.0,36.0,42283.79309102892
-14.0,35.0,41814.57387794935
-14.0,34.0,41340.17828455045
-14.0,33.0,40861.52121172645
-14.0,32.0,40379.588198833415
-14.0,31.0,39895.433792315824
-14.0,30.0,39410.17893058929
-14.0,29.0,38925.007155925756
-14.0,28.0,38441.15945040586
-14.0,27.0,37959.92748826205
-14.0,26.0,37482.64510441556
-14.0,25.0,37010.677801951235
-14.0,24.0,36545.41016260286
-14.0,23.0,36088.23108627613
-14.0,22.0,35640.516869368104
-14.0,21.0,35203.612236745495
-14.0,20.0,34778.8095663262
-14.0,19.0,34367.32668351858
-14.0,18.0,33970.28374800441
-14.0,17.0,33588.679897704904
-14.0,16.0,33223.37044236535
-14.0,15.0,32875.04549889797
-14.0,14.0,32544.21101927711
-14.0,13.0,32231.17316774851
-14.0,12.0,31936.026948997216
-14.0,11.0,31658.64986911186
-14.0,10.0,31398.70122905981
-14.0,9.0,31155.627414760693
-14.0,8.0,30928.673273532157
-14.0,7.0,30716.899373194516
-14.0,6.0,30519.20464953958
-14.0,5.0,30334.353682334724
-14.0,4.0,30161.007619163345
-14.0,3.0,29997.757605174087
-14.0,2.0,29843.15948414334
-14.0,1.0,29695.768514546613
-14.0,0.0,29554.17288987992
-14.0,-1.0,29417.02495661331
-14.0,-2.0,29283.0691738654
-14.0,-3.0,29151.166042475328
-14.0,-4.0,29020.311433825977
-14.0,-5.0,28889.650957901453
-14.0,-6.0,28758.48921493895
-14.0,-7.0,28626.29396731088
-14.0,-8.0,28492.69544196543
-14.0,-9.0,28357.481125047972
-14.0,-10.0,28220.586537173334
-14.0,-11.0,28082.082579529073
-14.0,-12.0,27942.16011778172
-14.0,-13.0,27801.112523403317
-14.0,-14.0,27659.31692157916
-14.0,-15.0,27517.214902421052
-14.0,-16.0,27375.293438901645
-14.0,-17.0,27234.06672182553
-14.0,-18.0,27094.05957035711
-14.0,-19.0,26955.793007351716
-14.0,-20.0,26819.772503429085
-14.0,-21.0,26686.479294178927
-14.0,-22.0,26556.36506332837
-14.0,-23.0,26429.85016382347
-14.0,-24.0,26307.325421747348
-14.0,-25.0,26189.157438337483
-14.0,-26.0,26075.697176834456
-14.0,-27.0,25967.2914972969
-14.0,-28.0,25864.29718750468
-14.0,-29.0,25767.096934970865
-14.0,-30.0,25676.116596757012
-14.0,-31.0,25591.84305258664
-14.0,-32.0,25514.841874545455
-14.0,-33.0,25445.77401494089
-14.0,-34.0,25385.410703978592
-14.0,-35.0,25334.645762144286
-14.0,-36.0,25294.504570107492
-14.0,-37.0,25266.149003485167
-14.0,-38.0,25250.877733075515
-14.0,-39.0,25250.1214153853
-14.0,-40.0,25265.432455094622
-14.0,-41.0,25298.46921090648
-14.0,-42.0,25350.974737079847
-14.0,-43.0,25424.750399544148
-14.0,-44.0,25521.624968233642
-14.0,-45.0,25643.42005179015
-14.0,-46.0,25791.91298817714
-14.0,-47.0,25968.79851291361
-14.0,-48.0,26175.65067255494
-14.0,-49.0,26413.886514037968
-14.0,-50.0,26684.733045832872
-14.0,-51.0,26989.198829030403
-14.0,-52.0,27328.051321445637
-14.0,-53.0,27701.800783173065
-14.0,-54.0,28110.69118531619
-14.0,-55.0,28554.69817857237
-14.0,-56.0,29033.53381001173
-14.0,-57.0,29546.65735602864
-14.0,-58.0,30093.291390451763
-14.0,-59.0,30672.442042199404
-14.0,-60.0,31282.92231887281
-14.0,-61.0,31923.377374030344
-14.0,-62.0,32592.310662466833
-14.0,-63.0,33288.11004183398
-14.0,-64.0,34009.07302188765
-14.0,-65.0,34753.430517771936
-14.0,-66.0,35519.36861752912
-14.0,-67.0,36305.04801686414
-14.0,-68.0,37108.620900354596
-14.0,-69.0,37928.24515539418
-14.0,-70.0,38762.09589330917
-14.0,-71.0,39608.37432313192
-14.0,-72.0,40465.31408014706
-14.0,-73.0,41331.18515655732
-14.0,-74.0,42204.2956182172
-14.0,-75.0,43082.99132169967
-14.0,-76.0,43965.653871674716
-14.0,-77.0,44850.69708074526
-14.0,-78.0,45736.562212944926
-14.0,-79.0,46621.712307980466
-14.0,-80.0,47504.625895547164
-14.0,-81.0,48383.79041695088
-14.0,-82.0,49257.69567400771
-14.0,-83.0,50124.827621936995
-14.0,-84.0,50983.66281300305
-14.0,-85.0,51832.66378045947
-14.0,-86.0,52670.2756276543
-14.0,-87.0,53494.92405498486
-14.0,-88.0,54305.0150181112
-14.0,-89.0,55098.93616512179
-13.0,90.0,56325.69242082582
-13.0,89.0,56154.00473798461
-13.0,88.0,55978.05572917309
-13.0,87.0,55798.92939305752
-13.0,86.0,55617.60320806838
-13.0,85.0,55434.93997285341
-13.0,84.0,55251.68162533531
-13.0,83.0,55068.445137802795
-13.0,82.0,54885.720533766085
-13.0,81.0,54703.871017276826
-13.0,80.0,54523.13514945096
-13.0,79.0,54343.63095261569
-13.0,78.0,54165.36177238471
-13.0,77.0,53988.22368442301
-13.0,76.0,53812.01419770144
-13.0,75.0,53636.44198117822
-13.0,74.0,53461.137326992815
-13.0,73.0,53285.663060703984
-13.0,72.0,53109.52561750224
-13.0,71.0,52932.18602174984
-13.0,70.0,52753.07053425537
-13.0,69.0,52571.58076560456
-13.0,68.0,52387.10309265402
-13.0,67.0,52199.0172568764
-13.0,66.0,52006.704065565
-13.0,65.0,51809.55215807174
-13.0,64.0,51606.96383758094
-13.0,63.0,51398.36000303934
-13.0,62.0,51183.18424470798
-13.0,61.0,50960.906189675465
-13.0,60.0,50731.024200193235
-13.0,59.0,50493.0675378321
-13.0,58.0,50246.59811044357
-13.0,57.0,49991.21191725172
-13.0,56.0,49726.540300795365
-13.0,55.0,49452.25110375827
-13.0,54.0,49168.04981492828
-13.0,53.0,48873.68077264735
-13.0,52.0,48568.92847717232
-13.0,51.0,48253.619046342414
-13.0,50.0,47927.62183272431
-13.0,49.0,47590.85120572149
-13.0,48.0,47243.26848955369
-13.0,47.0,46884.88403791078
-13.0,46.0,46515.75941859347
-13.0,45.0,46136.00967650259
-13.0,44.0,45745.80564062241
-13.0,43.0,45345.376239671925
-13.0,42.0,44935.01079119353
-13.0,41.0,44515.06122924012
-13.0,40.0,44085.94423563292
-13.0,39.0,43648.143238137614
-13.0,38.0,43202.210235027575
-13.0,37.0,42748.7673986895
-13.0,36.0,42288.50840068793
-13.0,35.0,41822.19938682138
-13.0,34.0,41350.6795132836
-13.0,33.0,40874.8609345738
-13.0,32.0,40395.728111211785
-13.0,31.0,39914.33628198457
-13.0,30.0,39431.80892324163
-13.0,29.0,38949.33399898119
-13.0,28.0,38468.15879285082
-13.0,27.0,37989.583109771615
-13.0,26.0,37514.950643892946
-13.0,25.0,37045.63833417382
-13.0,24.0,36583.04357192421
-13.0,23.0,36128.56918830469
-13.0,22.0,35683.606235168954
-13.0,21.0,35249.51467929557
-13.0,20.0,34827.60225554525
-13.0,19.0,34419.101864013304
-13.0,18.0,34025.14804247027
-13.0,17.0,33646.75318845013
-13.0,16.0,33284.78433333526
-13.0,15.0,32939.941370520166
-13.0,14.0,32612.737698029105
-13.0,13.0,32303.484241182265
-13.0,12.0,32012.277764677598
-13.0,11.0,31738.994262260203
-13.0,10.0,31483.288028474108
-13.0,9.0,31244.596779795967
-13.0,8.0,31022.152916716164
-13.0,7.0,30815.00072372262
-13.0,6.0,30622.019012852492
-13.0,5.0,30441.948450690965
-13.0,4.0,30273.42258801916
-13.0,3.0,30115.00145061634
-13.0,2.0,29965.20645777273
-13.0,1.0,29822.55541407384
-13.0,0.0,29685.596366065012
-13.0,-1.0,29552.939219661013
-13.0,-2.0,29423.284164456138
-13.0,-3.0,29295.44613365194
-13.0,-4.0,29168.374729339506
-13.0,-5.0,29041.169249752056
-13.0,-6.0,28913.08865723229
-13.0,-7.0,28783.55651481973
-13.0,-8.0,28652.16108974253
-13.0,-9.0,28518.65097006795
-13.0,-10.0,28382.926664481794
-13.0,-11.0,28245.028754148785
-13.0,-12.0,28105.123240278892
-13.0,-13.0,27963.484782365893
-13.0,-14.0,27820.478551295862
-13.0,-15.0,27676.54142991446
-13.0,-16.0,27532.16328239898
-13.0,-17.0,27387.868984015455
-13.0,-18.0,27244.20185559936
-13.0,-19.0,27101.70908345195
-13.0,-20.0,26960.929626502035
-13.0,-21.0,26822.38502000346
-13.0,-22.0,26686.57338055211
-13.0,-23.0,26553.966803063842
-13.0,-24.0,26425.01221927078
-13.0,-25.0,26300.135662381806
-13.0,-26.0,26179.749757249945
-13.0,-27.0,26064.264133284487
-13.0,-28.0,25954.098342028425
-13.0,-29.0,25849.69675619842
-13.0,-30.0,25751.544835137618
-13.0,-31.0,25660.1860657517
-13.0,-32.0,25576.238830354327
-13.0,-33.0,25500.41241538876
-13.0,-34.0,25433.521359455975
-13.0,-35.0,25376.497347196615
-13.0,-36.0,25330.397889200995
-13.0,-37.0,25296.411089354497
-13.0,-38.0,25275.855892115836
-13.0,-39.0,25270.17732533789
-13.0,-40.0,25280.93641090833
-13.0,-41.0,25309.794605863404
-13.0,-42.0,25358.492858470683
-13.0,-43.0,25428.825611442833
-13.0,-44.0,25522.610347970865
-13.0,-45.0,25641.6535409674
-13.0,-46.0,25787.714112677702
-13.0,-47.0,25962.465718453095
-13.0,-48.0,26167.459312061575
-13.0,-49.0,26404.087510027835
-13.0,-50.0,26673.55223484903
-13.0,-51.0,26976.836976571034
-13.0,-52.0,27314.68477556914
-13.0,-53.0,27687.582714500655
-13.0,-54.0,28095.753342046042
-13.0,-55.0,28539.15306892848
-13.0,-56.0,29017.47721255888
-13.0,-57.0,29530.171051308636
-13.0,-58.0,30076.44600568702
-13.0,-59.0,30655.299904068816
-13.0,-60.0,31265.54021683855
-13.0,-61.0,31905.809147342607
-13.0,-62.0,32574.609536650576
-13.0,-63.0,33270.33065408049
-13.0,-64.0,33991.273088424314
-13.0,-65.0,34735.672109310566
-13.0,-66.0,35501.71902089598
-13.0,-67.0,36287.58017173345
-13.0,-68.0,37091.41340966991
-13.0,-69.0,37911.381876710904
-13.0,-70.0,38745.665126134685
-13.0,-71.0,39592.467614586814
-13.0,-72.0,40450.024678096655
-13.0,-73.0,41316.606145873935
-13.0,-74.0,42190.51778207121
-13.0,-75.0,43070.10077568539
-13.0,-76.0,43953.729524050344
-13.0,-77.0,44839.80797691758
-13.0,-78.0,45726.76482635676
-13.0,-79.0,46613.04784252338
-13.0,-80.0,47497.1176663031
-13.0,-81.0,48377.44137626178
-13.0,-82.0,49252.48614843003
-13.0,-83.0,50120.71332246283
-13.0,-84.0,50980.57317600233
-13.0,-85.0,51830.50069017419
-13.0,-86.0,52668.912562892554
-13.0,-87.0,53494.20569313215
-13.0,-88.0,54304.75731897128
-13.0,-89.0,55098.92694575494
-12.0,90.0,56325.69242082582
-12.0,89.0,56154.33151205322
-12.0,88.0,55978.40023846491
-12.0,87.0,55798.97616512065
-12.0,86.0,55617.03503612141
-12.0,85.0,55433.44299008924
-12.0,84.0,55248.950609744315
-12.0,83.0,55064.18889081966
-12.0,82.0,54879.66717010233
-12.0,81.0,54695.77300394087
-12.0,80.0,54512.77393919373
-12.0,79.0,54330.821070542916
-12.0,78.0,54149.95423361227
-12.0,77.0,53970.10864449505
-12.0,76.0,53791.12276490911
-12.0,75.0,53612.74714960573
-12.0,74.0,53434.654019714864
-12.0,73.0,53256.447302684275
-12.0,72.0,53077.67288610422
-12.0,71.0,52897.8288482076
-12.0,70.0,52716.3754509972
-12.0,69.0,52532.74471123367
-12.0,68.0,52346.3493981884
-12.0,67.0,52156.59134329533
-12.0,66.0,51962.8689838405
-12.0,65.0,51764.58409892595
-12.0,64.0,51561.147729689
-12.0,63.0,51351.985305923816
-12.0,62.0,51136.54102693423
-12.0,61.0,50914.281565025085
-12.0,60.0,50684.69917518905
-12.0,59.0,50447.314304243715
-12.0,58.0,50201.67779710502
-12.0,57.0,49947.3727974987
-12.0,56.0,49684.016435785765
-12.0,55.0,49411.26138845935
-12.0,54.0,49128.79738306139
-12.0,53.0,48836.35270963215
-12.0,52.0,48533.69578619778
-12.0,51.0,48220.63681203378
-12.0,50.0,47897.02952923142
-12.0,49.0,47562.773101064224
-12.0,48.0,47217.81410523557
-12.0,47.0,46862.14863159033
-12.0,46.0,46495.824467369785
-12.0,45.0,46118.94334849765
-12.0,44.0,45731.66325241124
-12.0,43.0,45334.200706155345
-12.0,42.0,44926.833082232464
-12.0,41.0,44509.900853378895
-12.0,40.0,44083.80977524001
-12.0,39.0,43649.03296212704
-12.0,38.0,43206.112814947155
-12.0,37.0,42755.66275146124
-12.0,36.0,42298.368676847706
-12.0,35.0,41834.99011702617
-12.0,34.0,41366.360918495906
-12.0,33.0,40893.38939711502
-12.0,32.0,40417.057795248475
-12.0,31.0,39938.42088341537
-12.0,30.0,39458.60352081832
-12.0,29.0,38978.79697120212
-12.0,28.0,38500.25375902702
-12.0,27.0,38024.2808489243
-12.0,26.0,37552.23094196232
-12.0,25.0,37085.49170847559
-12.0,24.0,36625.47282188896
-12.0,23.0,36173.590723212146
-12.0,22.0,35731.25113272699
-12.0,21.0,35299.82943335816
-12.0,20.0,34880.64917683695
-12.0,19.0,34474.95910423459
-12.0,18.0,34083.90921939975
-12.0,17.0,33708.52659743475
-12.0,16.0,33349.69173866314
-12.0,15.0,33008.116378396015
-12.0,14.0,32684.32372101823
-12.0,13.0,32378.632071852666
-12.0,12.0,32091.142783577765
-12.0,11.0,31821.733312176693
-12.0,10.0,31570.055993032227
-12.0,9.0,31335.542909882028
-12.0,8.0,31117.416952968804
-12.0,7.0,30914.708867597492
-12.0,6.0,30726.27980268553
-12.0,5.0,30550.848602969774
-12.0,4.0,30387.022867878433
-12.0,3.0,30233.332639499742
-12.0,2.0,30088.26549022665
-12.0,1.0,29950.301759611375
-12.0,0.0,29817.948735679165
-12.0,-1.0,29689.772679472368
-12.0,-2.0,29564.427740670388
-12.0,-3.0,29440.680992946935
-12.0,-4.0,29317.433016481096
-12.0,-5.0,29193.7336591821
-12.0,-6.0,29068.792807205904
-12.0,-7.0,28941.986181146203
-12.0,-8.0,28812.85634121429
-12.0,-9.0,28681.109229332877
-12.0,-10.0,28546.60669670131
-12.0,-11.0,28409.35556176235
-12.0,-12.0,28269.493816236056
-12.0,-13.0,28127.27464714781
-12.0,-14.0,27983.048971960565
-12.0,-15.0,27837.247193426167
-12.0,-16.0,27690.36087190044
-12.0,-17.0,27542.924986750153
-12.0,-18.0,27395.501416118284
-12.0,-19.0,27248.66420663106
-12.0,-20.0,27102.98713259911
-12.0,-21.0,26959.033959019976
-12.0,-22.0,26817.351725659155
-12.0,-23.0,26678.467262477887
-12.0,-24.0,26542.8870319478
-12.0,-25.0,26411.10027403814
-12.0,-26.0,26283.58530796606
-12.0,-27.0,26160.81872452868
-12.0,-28.0,26043.287087473967
-12.0,-29.0,25931.500655387994
-12.0,-30.0,25826.008540259063
-12.0,-31.0,25727.41463824188
-12.0,-32.0,25636.393604873916
-12.0,-33.0,25553.70610349295
-12.0,-34.0,25480.212534073977
-12.0,-35.0,25416.884452282877
-12.0,-36.0,25364.81291743482
-12.0,-37.0,25325.21306556781
