,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
139392,9/5/2020 0:00,7.0,-25.410093,-57.58184,5.0,9.0,2020.0
139413,11/6/2017 0:00,1.0,-27.447392999999998,153.14041,6.0,11.0,2017.0
139441,2/6/2016 0:00,5.0,-12.024357,-77.142845,6.0,2.0,2016.0
139494,3/3/2020 0:00,2.0,-22.533806,-68.03352,3.0,3.0,2020.0
139500,11/7/2020 0:00,15.0,-29.091463,-61.04359,7.0,11.0,2020.0
139570,4/15/2016 0:00,2.0,-13.618027,-71.73042,15.0,4.0,2016.0
139580,9/26/2019 0:00,2.0,-20.085772,-56.61538,26.0,9.0,2019.0
139657,8/17/2020 0:00,4.0,-34.765823,-56.41599300000001,17.0,8.0,2020.0
139714,10/18/1979 0:00,50.0,-15.778531,-70.91886,18.0,10.0,1979.0
139848,11/7/2020 0:00,7.0,-30.286806,-57.35106,7.0,11.0,2020.0
139849,9/2/1979 0:00,4.0,-17.142115,-71.86912,2.0,9.0,1979.0
139864,12/20/2019 0:00,8.0,-34.608204,-58.35397,20.0,12.0,2019.0
139871,11/5/2020 0:00,38.0,-25.410093,-57.58184,5.0,11.0,2020.0
139957,9/25/2020 0:00,20.0,-25.266666,-57.616665000000005,25.0,9.0,2020.0
140002,11/19/2004 0:00,1.0,-36.479202,-56.983959999999996,19.0,11.0,2004.0
140008,10/12/2019 0:00,30.0,-30.02427,-60.115128000000006,12.0,10.0,2019.0
140122,11/12/2017 0:00,15.0,-32.610733,-53.368846999999995,12.0,11.0,2017.0
140134,10/28/2017 0:00,2.0,-31.922707,-52.199184,28.0,10.0,2017.0
140212,9/28/2019 0:00,1.0,-27.212652000000002,153.06968999999998,28.0,9.0,2019.0
140270,5/28/2004 0:00,6.0,-17.138363000000002,-71.87015500000001,28.0,5.0,2004.0
140294,11/20/1982 0:00,30.0,-35.444874,-58.797226,20.0,11.0,1982.0
140347,11/4/2020 0:00,3.0,-25.341002,-57.641315000000006,4.0,11.0,2020.0
140415,2/8/2020 0:00,14.0,-17.407814000000002,-66.137955,8.0,2.0,2020.0
140449,1/28/2012 0:00,1.0,-23.735619,133.85678000000001,28.0,1.0,2012.0
140468,10/17/2019 0:00,2.0,-17.36328,-56.778009999999995,17.0,10.0,2019.0
140481,11/10/2014 0:00,1.0,-16.52554,145.46686,10.0,11.0,2014.0
140581,11/3/2019 0:00,1.0,-22.859351999999998,-47.437077,3.0,11.0,2019.0
