,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
7861,10/9/2018 0:00,12.0,-16.747957,-56.85705,9.0,10.0,2018.0
7863,12/31/2018 0:00,1.0,-33.089725,-66.28707,31.0,12.0,2018.0
7872,10/27/2020 0:00,5.0,-27.664953000000004,-55.678782999999996,27.0,10.0,2020.0
7875,10/30/2015 0:00,1.0,-24.26821,-48.412758000000004,30.0,10.0,2015.0
7876,1/26/2019 0:00,1.0,-23.763912,-46.340157,26.0,1.0,2019.0
7880,1/5/2017 0:00,1.0,-0.52347,-77.41986,5.0,1.0,2017.0
7882,11/30/2018 0:00,1.0,-38.93861,-69.27167,30.0,11.0,2018.0
7892,11/26/2012 0:00,15.0,-31.271778,-60.264385,26.0,11.0,2012.0
7893,2/17/2019 0:00,1.0,-38.45617,-68.93585999999999,17.0,2.0,2019.0
7898,10/11/2017 0:00,6.0,-25.25584,-58.696968000000005,11.0,10.0,2017.0
7903,10/28/2017 0:00,1.0,-33.566216,-58.79509399999999,28.0,10.0,2017.0
7904,10/18/2020 0:00,4.0,-30.581993,-54.07082,18.0,10.0,2020.0
7905,11/29/2020 0:00,1.0,-24.046470000000003,-63.306132999999996,29.0,11.0,2020.0
7906,8/30/2016 0:00,1.0,-15.395370000000002,-55.789280000000005,30.0,8.0,2016.0
7911,11/4/2019 0:00,1.0,-22.456383,-44.711094,4.0,11.0,2019.0
7913,12/10/2017 0:00,3.0,-30.186459999999997,-61.18470799999999,10.0,12.0,2017.0
7914,9/26/2017 0:00,3.0,-3.135704,-59.932602,26.0,9.0,2017.0
7916,1/6/2018 0:00,8.0,-36.294113,-56.775604,6.0,1.0,2018.0
7920,11/11/2019 0:00,1.0,-16.223598000000003,-56.64434,11.0,11.0,2019.0
7924,10/19/2019 0:00,5.0,-30.076424,-50.862667,19.0,10.0,2019.0
7925,12/29/2019 0:00,2.0,-31.606245,-64.56017,29.0,12.0,2019.0
7926,10/18/2017 0:00,1.0,-23.412046,-46.034103,18.0,10.0,2017.0
7927,1/27/2020 0:00,2.0,-36.913418,-64.27019,27.0,1.0,2020.0
7929,10/19/2019 0:00,3.0,-31.76955,-60.8306,19.0,10.0,2019.0
7931,1/25/2019 0:00,6.0,-23.73121,-47.04572,25.0,1.0,2019.0
7932,1/6/2020 0:00,1.0,-19.210794,-45.002174,6.0,1.0,2020.0
7935,1/22/2019 0:00,2.0,-27.368479999999998,-59.09515,22.0,1.0,2019.0
7936,5/4/2019 0:00,1.0,-3.290055,-60.188796999999994,4.0,5.0,2019.0
7937,12/5/2020 0:00,2.0,-31.589537,-60.533024,5.0,12.0,2020.0
7939,12/4/2016 0:00,4.0,-34.966404,-54.94845600000001,4.0,12.0,2016.0
7942,11/16/2018 0:00,12.0,-38.402603000000006,-62.257633,16.0,11.0,2018.0
7943,11/9/2018 0:00,2.0,-30.97376,-64.59089,9.0,11.0,2018.0
7949,11/23/2020 0:00,4.0,-35.399246000000005,-58.845303,23.0,11.0,2020.0
7952,12/19/2015 0:00,4.0,-38.656895,-59.005680000000005,19.0,12.0,2015.0
7956,3/16/2016 0:00,9.0,-1.041841,-77.57866999999999,16.0,3.0,2016.0
7958,11/22/2016 0:00,1.0,-36.913418,-64.27019,22.0,11.0,2016.0
7959,11/13/2020 0:00,1.0,-24.655985,-65.50196,13.0,11.0,2020.0
7967,11/23/2020 0:00,4.0,-34.294373,-58.78758199999999,23.0,11.0,2020.0
7968,12/22/2019 0:00,5.0,-33.31518,-60.214732999999995,22.0,12.0,2019.0
7971,11/26/2019 0:00,6.0,-30.203257,-57.501854,26.0,11.0,2019.0
7977,9/3/2014 0:00,1.0,-9.597261,-55.931107,3.0,9.0,2014.0
7979,10/24/2019 0:00,1.0,-22.801727,-45.204163,24.0,10.0,2019.0
7981,2/19/2020 0:00,1.0,-33.008446,-65.05219,19.0,2.0,2020.0
7982,10/28/2017 0:00,2.0,-26.244719,-58.627464,28.0,10.0,2017.0
7983,11/13/2019 0:00,4.0,-34.679665,-54.273185999999995,13.0,11.0,2019.0
7986,2/11/2014 0:00,6.0,-32.054813,-65.05340600000001,11.0,2.0,2014.0
7987,8/19/2017 0:00,1.0,-3.248249,-59.860725,19.0,8.0,2017.0
7988,11/23/2020 0:00,9.0,-33.597393,-59.8109,23.0,11.0,2020.0
7989,2/20/2014 0:00,3.0,-31.816167999999998,-58.320923,20.0,2.0,2014.0
7990,10/29/2018 0:00,10.0,-27.393932,-55.95332,29.0,10.0,2018.0
7993,11/9/2020 0:00,2.0,-34.90625,-55.007830000000006,9.0,11.0,2020.0
7994,8/20/2017 0:00,1.0,-13.540703,-56.631516000000005,20.0,8.0,2017.0
7996,1/16/2019 0:00,2.0,-34.404297,-55.32506600000001,16.0,1.0,2019.0
7997,3/8/2020 0:00,1.0,-17.498998999999998,-63.606193999999995,8.0,3.0,2020.0
7999,10/17/2020 0:00,1.0,-25.520120000000002,-54.623830000000005,17.0,10.0,2020.0
8001,9/6/2020 0:00,20.0,-23.521532,-52.45870600000001,6.0,9.0,2020.0
8003,12/19/2017 0:00,2.0,-15.730699,-48.17516,19.0,12.0,2017.0
8006,11/23/1991 0:00,2.0,-37.771454,-57.454944999999995,23.0,11.0,1991.0
8007,11/6/2014 0:00,1.0,-34.95925,-57.75101,6.0,11.0,2014.0
8009,12/8/2019 0:00,1.0,-21.781078,-47.265274,8.0,12.0,2019.0
8014,10/28/2017 0:00,8.0,-32.168056,-65.24201,28.0,10.0,2017.0
8015,10/19/2019 0:00,1.0,-20.84173,-49.296394,19.0,10.0,2019.0
8018,9/20/2019 0:00,1.0,-20.685087,-43.30088,20.0,9.0,2019.0
8019,10/31/2020 0:00,8.0,-38.05539,-57.542094999999996,31.0,10.0,2020.0
8021,2/15/2020 0:00,6.0,-32.825912,-65.47204599999999,15.0,2.0,2020.0
8024,3/24/2002 0:00,2.0,-33.155,-63.54183199999999,24.0,3.0,2002.0
8026,12/20/2017 0:00,6.0,-33.44422,-54.660915,20.0,12.0,2017.0
8033,8/27/2016 0:00,1.0,-16.736470999999998,-56.862324,27.0,8.0,2016.0
8034,11/23/2019 0:00,4.0,-35.069332,-57.592833999999996,23.0,11.0,2019.0
8036,1/8/2017 0:00,6.0,-36.618835,-64.32101,8.0,1.0,2017.0
8037,1/4/2019 0:00,7.0,-34.29023,-57.27913,4.0,1.0,2019.0
8038,10/24/2019 0:00,2.0,-31.256308,-50.982895,24.0,10.0,2019.0
8041,10/28/2017 0:00,1.0,-27.889767,-55.344925,28.0,10.0,2017.0
8042,6/5/2019 0:00,1.0,-10.734731,-49.856712,5.0,6.0,2019.0
8043,10/13/2019 0:00,3.0,-30.366413,-58.74921,13.0,10.0,2019.0
8048,10/25/2012 0:00,2.0,-39.678432,-62.489727,25.0,10.0,2012.0
8049,9/18/2020 0:00,1.0,-23.066614,-44.96158,18.0,9.0,2020.0
8050,11/8/2020 0:00,2.0,-36.01222,-58.582638,8.0,11.0,2020.0
8051,10/8/2020 0:00,3.0,-29.608707,-53.76006999999999,8.0,10.0,2020.0
8052,9/3/2020 0:00,5.0,-4.215298000000001,-69.94102,3.0,9.0,2020.0
8053,10/6/2018 0:00,2.0,-34.752323,-55.636359999999996,6.0,10.0,2018.0
8054,10/15/2012 0:00,10.0,-16.378610000000002,-56.620833999999995,15.0,10.0,2012.0
8056,2/16/2013 0:00,1.0,-32.323933000000004,-58.04304499999999,16.0,2.0,2013.0
8057,11/2/2018 0:00,4.0,-28.392822,-57.882594999999995,2.0,11.0,2018.0
8058,11/4/2018 0:00,2.0,-23.327676999999998,-51.172558,4.0,11.0,2018.0
8062,12/10/2011 0:00,2.0,-34.83207,-58.10718000000001,10.0,12.0,2011.0
8064,11/11/2016 0:00,1.0,-32.246365000000004,-54.064484,11.0,11.0,2016.0
8065,12/9/2009 0:00,1.0,-25.595361999999998,-54.591384999999995,9.0,12.0,2009.0
8070,9/28/2018 0:00,1.0,-23.800226000000002,-46.656208,28.0,9.0,2018.0
8072,12/27/2020 0:00,1.0,-32.718063,-68.59706,27.0,12.0,2020.0
8073,10/19/2016 0:00,2.0,-39.678432,-62.489727,19.0,10.0,2016.0
8076,12/16/2020 0:00,1.0,-25.55,-54.570857999999994,16.0,12.0,2020.0
8079,9/15/2020 0:00,3.0,-25.593334,-54.57014,15.0,9.0,2020.0
8081,2/24/2020 0:00,2.0,-37.77125,-62.342964,24.0,2.0,2020.0
8087,3/3/2019 0:00,2.0,-34.784344,-55.214195,3.0,3.0,2019.0
8089,10/19/2018 0:00,5.0,-34.37782,-55.133617,19.0,10.0,2018.0
8091,10/26/2019 0:00,2.0,-31.569105,-58.392869999999995,26.0,10.0,2019.0
8093,11/10/2019 0:00,1.0,-33.442046999999995,-60.79401,10.0,11.0,2019.0
8094,3/11/2019 0:00,2.0,-0.102719,-75.06071999999999,11.0,3.0,2019.0
8097,10/31/2020 0:00,4.0,-23.173382,-45.89349,31.0,10.0,2020.0
8098,1/6/2019 0:00,3.0,-27.651047,-64.3622,6.0,1.0,2019.0
8100,11/15/2019 0:00,2.0,-22.707804,-42.99518,15.0,11.0,2019.0
8101,11/15/2015 0:00,6.0,-37.375,-59.12389,15.0,11.0,2015.0
8102,10/11/2014 0:00,3.0,-25.263834,-57.543,11.0,10.0,2014.0
8104,10/20/2019 0:00,2.0,-24.990871,-57.537064,20.0,10.0,2019.0
8108,11/7/2020 0:00,5.0,-33.776363,-59.521907999999996,7.0,11.0,2020.0
8110,11/2/2018 0:00,2.0,-36.358288,-56.71695,2.0,11.0,2018.0
8111,11/4/2018 0:00,3.0,-23.719648,-46.716587,4.0,11.0,2018.0
8112,11/7/2020 0:00,30.0,-23.600468,-46.282608,7.0,11.0,2020.0
8120,12/16/2018 0:00,2.0,-22.259964,-47.565834,16.0,12.0,2018.0
8123,11/25/2017 0:00,2.0,-22.68,-57.36,25.0,11.0,2017.0
8127,10/19/2020 0:00,1.0,-34.912533,-56.167159999999996,19.0,10.0,2020.0
8129,12/9/2018 0:00,2.0,-40.080643,-64.46599,9.0,12.0,2018.0
8131,11/12/2019 0:00,2.0,-31.3595,-55.984665,12.0,11.0,2019.0
8132,9/12/2019 0:00,2.0,-14.110869000000001,-47.70983,12.0,9.0,2019.0
8134,11/11/2007 0:00,2.0,-34.608204,-58.35397,11.0,11.0,2007.0
8135,10/10/2015 0:00,1.0,-22.296274,-48.549609999999994,10.0,10.0,2015.0
8138,1/25/2019 0:00,2.0,-27.4511,-61.566295999999994,25.0,1.0,2019.0
8139,2/2/2020 0:00,1.0,-28.121890000000004,-56.054874,2.0,2.0,2020.0
8140,10/12/2020 0:00,2.0,-16.564848,-49.284492,12.0,10.0,2020.0
8142,11/7/2020 0:00,2.0,-21.725897,-43.936172,7.0,11.0,2020.0
8143,12/27/2019 0:00,1.0,-23.719648,-46.716587,27.0,12.0,2019.0
8144,9/27/2017 0:00,1.0,-16.755476,-56.856390000000005,27.0,9.0,2017.0
8145,11/14/2020 0:00,2.0,-20.817532,-41.896359999999994,14.0,11.0,2020.0
8146,11/24/2017 0:00,1.0,-30.99397,-64.51165999999999,24.0,11.0,2017.0
8148,12/8/2019 0:00,1.0,-34.856018,-58.0608,8.0,12.0,2019.0
8149,10/19/2019 0:00,9.0,-33.497,-58.8137,19.0,10.0,2019.0
8150,11/22/2017 0:00,1.0,-28.296087,-52.78156,22.0,11.0,2017.0
8151,11/4/2017 0:00,2.0,-22.652353,-60.107780000000005,4.0,11.0,2017.0
8152,1/27/2019 0:00,2.0,-29.556590999999997,-50.999390000000005,27.0,1.0,2019.0
8153,12/2/2018 0:00,2.0,-31.640186,-64.43449,2.0,12.0,2018.0
8154,12/20/2020 0:00,1.0,-32.73561,-58.133430000000004,20.0,12.0,2020.0
8155,10/22/2016 0:00,1.0,-21.456028,-51.918053,22.0,10.0,2016.0
8157,9/17/2019 0:00,1.0,-0.459139,-78.32321999999999,17.0,9.0,2019.0
8158,12/29/2017 0:00,1.0,-34.735886,-55.8665,29.0,12.0,2017.0
8160,10/17/2020 0:00,1.0,-22.12398,-45.858309999999996,17.0,10.0,2020.0
8162,2/19/2017 0:00,1.0,-15.807765,-48.888474,19.0,2.0,2017.0
8163,3/9/2017 0:00,10.0,-34.19895,-58.881783,9.0,3.0,2017.0
8166,12/22/2019 0:00,2.0,-22.940792000000002,-48.458015,22.0,12.0,2019.0
8167,12/29/2020 0:00,2.0,-38.232209999999995,-57.781136,29.0,12.0,2020.0
8169,2/25/2018 0:00,2.0,-31.2785,-56.019165,25.0,2.0,2018.0
8172,11/21/2020 0:00,2.0,-30.045916,-64.67849,21.0,11.0,2020.0
8173,1/26/2020 0:00,5.0,-24.916301999999998,-56.858931999999996,26.0,1.0,2020.0
8178,3/10/2015 0:00,1.0,-1.471877,-48.50333,10.0,3.0,2015.0
8179,1/31/2017 0:00,1.0,-22.317348000000003,-46.724705,31.0,1.0,2017.0
8180,11/1/2018 0:00,8.0,-28.540709000000003,-57.09751,1.0,11.0,2018.0
8182,1/12/2020 0:00,1.0,-38.983776,-61.311527000000005,12.0,1.0,2020.0
8185,3/7/2020 0:00,2.0,-0.48029099999999997,-76.47029,7.0,3.0,2020.0
8190,11/22/2020 0:00,1.0,-22.760220999999998,-47.410526000000004,22.0,11.0,2020.0
8191,10/4/2018 0:00,4.0,-23.211964000000002,-45.34747,4.0,10.0,2018.0
8192,11/10/2019 0:00,13.0,-34.74217,-55.628166,10.0,11.0,2019.0
8197,2/16/2019 0:00,12.0,-31.497659999999996,-60.840495999999995,16.0,2.0,2019.0
8200,11/13/2018 0:00,1.0,-23.778013,-45.97034,13.0,11.0,2018.0
8201,11/8/2020 0:00,4.0,-36.089752000000004,-58.595924,8.0,11.0,2020.0
8203,10/19/2019 0:00,12.0,-34.608204,-58.35397,19.0,10.0,2019.0
8204,11/11/2015 0:00,3.0,-30.808058000000003,-62.877030000000005,11.0,11.0,2015.0
8205,12/20/2018 0:00,2.0,-23.319735,-45.163914,20.0,12.0,2018.0
8208,9/20/2020 0:00,5.0,-28.646807,-53.5908,20.0,9.0,2020.0
8210,11/25/2020 0:00,2.0,-25.55,-54.570857999999994,25.0,11.0,2020.0
8212,12/4/2016 0:00,3.0,-22.263561,-47.58801,4.0,12.0,2016.0
8213,9/18/2016 0:00,1.0,-27.389791,-58.98214,18.0,9.0,2016.0
8214,9/21/2019 0:00,2.0,-23.427969,-46.47045,21.0,9.0,2019.0
8216,12/31/2020 0:00,1.0,-34.931329999999996,-56.1595,31.0,12.0,2020.0
8217,1/15/2020 0:00,3.0,-25.533226000000003,-54.589863,15.0,1.0,2020.0
8219,2/17/2019 0:00,4.0,-31.871434999999998,-58.211575,17.0,2.0,2019.0
8222,12/3/2020 0:00,1.0,-25.410093,-57.58184,3.0,12.0,2020.0
8223,10/19/2019 0:00,1.0,-20.49612,-55.798435,19.0,10.0,2019.0
8227,10/12/2019 0:00,1.0,-38.05539,-57.542094999999996,12.0,10.0,2019.0
8229,11/22/2013 0:00,3.0,-25.285059,-57.720794999999995,22.0,11.0,2013.0
8230,10/25/2020 0:00,4.0,-27.651047,-64.3622,25.0,10.0,2020.0
8231,12/18/2017 0:00,1.0,-37.937225,-59.27652,18.0,12.0,2017.0
8232,8/1/2019 0:00,1.0,-21.947767000000002,-42.603333,1.0,8.0,2019.0
8234,11/2/2017 0:00,5.0,-35.234962,-57.273617,2.0,11.0,2017.0
8238,9/8/2011 0:00,1.0,-20.290905,-49.168673999999996,8.0,9.0,2011.0
8241,3/18/2016 0:00,2.0,-0.489486,-76.41532,18.0,3.0,2016.0
8243,12/28/2019 0:00,3.0,-29.92122,-50.313633,28.0,12.0,2019.0
8250,11/23/2020 0:00,5.0,-29.676653,-50.205368,23.0,11.0,2020.0
8251,9/8/2009 0:00,8.0,-17.912226,-63.165443,8.0,9.0,2009.0
8252,11/14/2020 0:00,2.0,-39.093117,-67.572914,14.0,11.0,2020.0
8254,11/23/2019 0:00,1.0,-34.67966,-58.308975,23.0,11.0,2019.0
8255,10/24/2014 0:00,2.0,-24.525671,-65.35761,24.0,10.0,2014.0
8256,3/25/2016 0:00,2.0,-23.334188,-69.84013,25.0,3.0,2016.0
8257,2/22/2015 0:00,3.0,-20.392393,-54.59025,22.0,2.0,2015.0
8259,7/27/2018 0:00,1.0,-3.749944,-73.24313000000001,27.0,7.0,2018.0
8261,12/20/2020 0:00,4.0,-17.66724,-63.45843000000001,20.0,12.0,2020.0
8262,10/22/2016 0:00,8.0,-27.408929999999998,-55.89658000000001,22.0,10.0,2016.0
8263,8/27/2017 0:00,1.0,-20.086584,-45.53764,27.0,8.0,2017.0
8266,11/27/2019 0:00,4.0,-32.149235,-53.750637,27.0,11.0,2019.0
8268,11/7/2018 0:00,3.0,-32.39676,-65.92232,7.0,11.0,2018.0
8272,10/16/2015 0:00,4.0,-28.59283,-65.75112,16.0,10.0,2015.0
8273,10/19/2019 0:00,5.0,-37.751595,-58.754128,19.0,10.0,2019.0
8276,2/13/2020 0:00,4.0,-30.848888,-62.926388,13.0,2.0,2020.0
8277,9/5/1994 0:00,5.0,-15.6961,-55.8957,5.0,9.0,1994.0
8278,10/6/2018 0:00,1.0,-33.498329999999996,-58.74765,6.0,10.0,2018.0
8279,1/27/2019 0:00,1.0,-33.283936,-65.04722,27.0,1.0,2019.0
8281,10/8/2020 0:00,1.0,-31.273994000000002,-57.948597,8.0,10.0,2020.0
8284,4/13/2019 0:00,4.0,-3.7502449999999996,-73.24291,13.0,4.0,2019.0
8286,1/27/2019 0:00,2.0,-38.730940000000004,-59.327183,27.0,1.0,2019.0
8287,10/6/2018 0:00,1.0,-33.502182,-58.671425,6.0,10.0,2018.0
8288,9/25/2020 0:00,4.0,-23.302114000000003,-51.20003,25.0,9.0,2020.0
8289,1/6/2018 0:00,1.0,-32.149235,-53.750637,6.0,1.0,2018.0
8290,10/22/2018 0:00,9.0,-31.612907,-62.70346,22.0,10.0,2018.0
8292,9/21/2019 0:00,7.0,-27.772387,-57.276466000000006,21.0,9.0,2019.0
8297,5/4/2019 0:00,8.0,-4.124855,-70.02382,4.0,5.0,2019.0
8300,9/18/2018 0:00,1.0,-22.39617,-47.546721999999995,18.0,9.0,2018.0
8302,9/28/2018 0:00,1.0,-23.800226000000002,-46.656208,28.0,9.0,2018.0
8307,11/29/2015 0:00,1.0,-25.23159,-57.692665000000005,29.0,11.0,2015.0
8309,11/18/2019 0:00,1.0,-33.140976,-64.35895500000001,18.0,11.0,2019.0
8310,12/29/2014 0:00,5.0,-27.552301,-58.679469999999995,29.0,12.0,2014.0
8311,1/12/2020 0:00,2.0,-34.782913,-58.14914,12.0,1.0,2020.0
8314,1/4/2015 0:00,1.0,-25.273167,-57.65,4.0,1.0,2015.0
8316,12/15/2018 0:00,3.0,-34.698809999999995,-55.301323,15.0,12.0,2018.0
8318,11/1/2014 0:00,2.0,-24.419722,-65.290886,1.0,11.0,2014.0
8320,10/13/2018 0:00,10.0,-35.39066,-57.14751,13.0,10.0,2018.0
8323,11/10/2018 0:00,1.0,-25.47342,-49.660509999999995,10.0,11.0,2018.0
8326,9/21/2016 0:00,6.0,-4.179654,-69.936424,21.0,9.0,2016.0
8327,8/30/2016 0:00,1.0,-3.2821339999999997,-59.973895999999996,30.0,8.0,2016.0
8330,10/1/2016 0:00,2.0,-27.651047,-64.3622,1.0,10.0,2016.0
8333,10/29/2011 0:00,5.0,-31.385183,-60.915672,29.0,10.0,2011.0
8335,12/8/2020 0:00,3.0,-27.634840000000004,-65.311966,8.0,12.0,2020.0
8336,1/19/2019 0:00,7.0,-32.21465,-57.2122,19.0,1.0,2019.0
8337,11/2/2019 0:00,1.0,-34.881508000000004,-54.876667000000005,2.0,11.0,2019.0
8341,11/15/2020 0:00,1.0,-34.8585,-56.039832999999994,15.0,11.0,2020.0
8342,11/18/2004 0:00,2.0,-34.931329999999996,-56.1595,18.0,11.0,2004.0
8346,11/17/2019 0:00,5.0,-34.385574,-55.234753000000005,17.0,11.0,2019.0
8347,10/18/2019 0:00,1.0,-20.82725,-49.3327,18.0,10.0,2019.0
8353,10/26/2019 0:00,2.0,-23.577871,-46.998142,26.0,10.0,2019.0
8355,9/4/2015 0:00,1.0,-16.620695,-56.735313,4.0,9.0,2015.0
8357,8/27/2016 0:00,1.0,-17.326052,-56.801019999999994,27.0,8.0,2016.0
8363,2/13/2019 0:00,1.0,-34.608204,-58.35397,13.0,2.0,2019.0
8364,10/22/2016 0:00,1.0,-38.570293,-59.000618,22.0,10.0,2016.0
8369,2/2/2020 0:00,1.0,-22.295305,-47.573240000000006,2.0,2.0,2020.0
8370,9/28/2017 0:00,1.0,-20.5366,-55.393696,28.0,9.0,2017.0
8376,10/28/2017 0:00,8.0,-34.19895,-58.881783,28.0,10.0,2017.0
8379,9/23/2017 0:00,3.0,-25.6004,-54.56865,23.0,9.0,2017.0
8380,9/13/2020 0:00,2.0,-25.410093,-57.58184,13.0,9.0,2020.0
8381,10/25/2018 0:00,1.0,-22.393581,-47.544205,25.0,10.0,2018.0
8382,11/25/2017 0:00,2.0,-24.223000000000003,-48.470383,25.0,11.0,2017.0
8384,12/8/2018 0:00,1.0,-33.29824,-58.640064,8.0,12.0,2018.0
8391,12/8/2016 0:00,2.0,-38.5704,-70.32881,8.0,12.0,2016.0
8392,12/10/2017 0:00,3.0,-30.186459999999997,-61.18470799999999,10.0,12.0,2017.0
8397,11/3/2018 0:00,2.0,-27.4892,-55.160819999999994,3.0,11.0,2018.0
8400,12/9/2017 0:00,2.0,-22.968191,-42.993996,9.0,12.0,2017.0
8402,10/7/2019 0:00,1.0,-33.9494,-54.7899,7.0,10.0,2019.0
8405,10/22/2016 0:00,1.0,-30.439032,-56.80379,22.0,10.0,2016.0
8406,11/28/2020 0:00,2.0,-25.664465,-53.808082999999996,28.0,11.0,2020.0
8407,11/13/2014 0:00,2.0,-25.26795,-57.63845,13.0,11.0,2014.0
8417,11/11/2017 0:00,10.0,-32.178165,-54.073666,11.0,11.0,2017.0
8418,10/25/2020 0:00,4.0,-23.14299,-46.55761,25.0,10.0,2020.0
8420,7/22/2015 0:00,2.0,-2.993185,-60.51497,22.0,7.0,2015.0
8421,10/30/2018 0:00,4.0,-25.240192,-48.757923,30.0,10.0,2018.0
8425,2/14/2020 0:00,8.0,-31.48292,-57.882442000000005,14.0,2.0,2020.0
8426,12/7/2020 0:00,4.0,-30.01685,-59.915623,7.0,12.0,2020.0
8427,11/17/2015 0:00,4.0,-25.684376,-54.446564,17.0,11.0,2015.0
8428,1/7/2020 0:00,1.0,-38.951958000000005,-68.14033,7.0,1.0,2020.0
8434,10/10/2017 0:00,1.0,-25.249004,-57.572357,10.0,10.0,2017.0
8435,12/27/2017 0:00,2.0,-32.338561999999996,-52.900116000000004,27.0,12.0,2017.0
8440,10/13/2019 0:00,2.0,-24.26821,-48.412758000000004,13.0,10.0,2019.0
8450,11/15/2015 0:00,1.0,-23.999975,-48.337185,15.0,11.0,2015.0
8451,8/28/2016 0:00,1.0,-22.368279,-47.534878000000006,28.0,8.0,2016.0
8452,11/15/2020 0:00,2.0,-26.821075,-65.25698,15.0,11.0,2020.0
8453,9/26/2019 0:00,40.0,-9.884552000000001,-56.053326,26.0,9.0,2019.0
8455,3/5/2019 0:00,4.0,-3.257883,-72.91745,5.0,3.0,2019.0
8456,11/24/2019 0:00,5.0,-21.986378,-47.88159,24.0,11.0,2019.0
8457,10/18/2015 0:00,9.0,-29.420555,-49.831112,18.0,10.0,2015.0
8458,12/14/2020 0:00,1.0,-37.398975,-62.8054,14.0,12.0,2020.0
8465,9/26/2019 0:00,1.0,-32.149235,-53.750637,26.0,9.0,2019.0
8466,1/26/2019 0:00,3.0,-41.619071999999996,-65.033676,26.0,1.0,2019.0
8471,10/26/2019 0:00,5.0,-34.78893,-55.8466,26.0,10.0,2019.0
8477,11/18/2018 0:00,2.0,-23.190409,-49.30916,18.0,11.0,2018.0
8478,12/30/2016 0:00,1.0,-22.790138,-44.37686,30.0,12.0,2016.0
8479,10/26/2019 0:00,1.0,-34.618256,-54.292080000000006,26.0,10.0,2019.0
8480,9/21/2020 0:00,2.0,-12.288079,-70.88949000000001,21.0,9.0,2020.0
8481,10/25/2012 0:00,1.0,-15.789921,-47.830826,25.0,10.0,2012.0
8484,8/31/2017 0:00,1.0,-20.444353,-54.589797999999995,31.0,8.0,2017.0
8485,10/18/2009 0:00,2.0,-3.135521,-59.902919999999995,18.0,10.0,2009.0
8486,11/9/2019 0:00,3.0,-31.63428,-56.882445999999995,9.0,11.0,2019.0
8489,10/11/2016 0:00,1.0,-24.732623999999998,-65.419945,11.0,10.0,2016.0
8494,11/15/2019 0:00,2.0,-28.961,-57.663999999999994,15.0,11.0,2019.0
8495,9/17/2018 0:00,1.0,-26.247334000000002,-58.836000000000006,17.0,9.0,2018.0
8498,10/16/2018 0:00,3.0,-34.9005,-55.236668,16.0,10.0,2018.0
8499,12/17/2015 0:00,6.0,-28.265745000000003,-54.254135,17.0,12.0,2015.0
8500,11/18/2018 0:00,2.0,-22.677143,-43.891796,18.0,11.0,2018.0
8501,12/26/2019 0:00,1.0,-32.978359999999995,-59.552967,26.0,12.0,2019.0
8502,11/10/2019 0:00,1.0,-24.262234,-65.07769,10.0,11.0,2019.0
8504,2/15/2015 0:00,1.0,-34.608204,-58.35397,15.0,2.0,2015.0
8505,1/6/2020 0:00,5.0,-34.4902,-54.023487,6.0,1.0,2020.0
8509,1/26/2013 0:00,2.0,-31.863561999999998,-64.977135,26.0,1.0,2013.0
8510,12/20/2017 0:00,1.0,-19.957794,-44.039295,20.0,12.0,2017.0
8512,10/14/2018 0:00,8.0,-33.90632,-53.714732999999995,14.0,10.0,2018.0
8513,6/12/2016 0:00,1.0,-4.236999,-61.76841700000001,12.0,6.0,2016.0
8515,11/7/2018 0:00,2.0,-24.740211,-47.56088,7.0,11.0,2018.0
8516,1/26/2019 0:00,2.0,-31.597052,-61.165980000000005,26.0,1.0,2019.0
8518,12/27/2009 0:00,2.0,-30.766533000000003,-60.01256,27.0,12.0,2009.0
8520,9/28/2018 0:00,1.0,-32.12189,-60.63278199999999,28.0,9.0,2018.0
8523,10/19/2019 0:00,11.0,-30.649672,-57.96301,19.0,10.0,2019.0
8524,12/3/2017 0:00,10.0,-31.602459999999997,-60.608612,3.0,12.0,2017.0
8525,11/30/2018 0:00,1.0,-38.9356,-68.08887,30.0,11.0,2018.0
8527,12/14/2019 0:00,3.0,-33.335308000000005,-68.765526,14.0,12.0,2019.0
8529,10/23/2019 0:00,2.0,-23.686487,-46.678627,23.0,10.0,2019.0
8530,10/10/2017 0:00,3.0,-38.447666,-58.714580000000005,10.0,10.0,2017.0
8533,10/10/2020 0:00,5.0,-28.039409999999997,-58.204277000000005,10.0,10.0,2020.0
8536,9/18/2018 0:00,1.0,-22.965462,-42.985479999999995,18.0,9.0,2018.0
8537,12/10/2018 0:00,4.0,-25.595361999999998,-54.591384999999995,10.0,12.0,2018.0
8539,12/22/2018 0:00,3.0,-30.333240000000004,-60.654278000000005,22.0,12.0,2018.0
8540,11/28/2020 0:00,2.0,-34.791103,-55.869064,28.0,11.0,2020.0
8541,10/19/2019 0:00,1.0,-24.572805,-65.37289399999999,19.0,10.0,2019.0
8543,11/26/2017 0:00,8.0,-30.414724,-59.220172999999996,26.0,11.0,2017.0
8544,10/11/2015 0:00,8.0,-24.732623999999998,-65.419945,11.0,10.0,2015.0
8545,11/12/2020 0:00,3.0,-34.68023,-58.445164,12.0,11.0,2020.0
8546,10/17/2015 0:00,1.0,-25.276,-57.632668,17.0,10.0,2015.0
8548,12/27/2019 0:00,3.0,-30.72567,-60.292492,27.0,12.0,2019.0
8550,9/29/2009 0:00,2.0,-17.912226,-63.165443,29.0,9.0,2009.0
