,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
42202,11/6/2016 0:00,2.0,-52.687428000000004,-70.93634,6.0,11.0,2016.0
42223,11/26/2018 0:00,20.0,-51.64347,-69.20577,26.0,11.0,2018.0
42225,10/19/2019 0:00,130.0,-33.66806,-61.45013,19.0,10.0,2019.0
42227,10/5/2017 0:00,37.0,-52.669968000000004,-70.54749,5.0,10.0,2017.0
42247,3/31/2019 0:00,22.0,-37.744385,-57.42699399999999,31.0,3.0,2019.0
42259,1/7/2019 0:00,1.0,-52.715706000000004,-71.05154399999999,7.0,1.0,2019.0
42284,12/10/2019 0:00,12.0,-52.19505,-70.62808000000001,10.0,12.0,2019.0
42285,1/20/2009 0:00,15.0,-54.930073,-67.602615,20.0,1.0,2009.0
42296,1/7/2018 0:00,120.0,-36.32172,-56.772774,7.0,1.0,2018.0
42302,1/4/2020 0:00,50.0,-36.294113,-56.775604,4.0,1.0,2020.0
42327,9/9/2020 0:00,1.0,-24.27197,-46.930023,9.0,9.0,2020.0
42340,12/22/2018 0:00,9.0,-34.363842,-62.306213,22.0,12.0,2018.0
42423,11/19/2017 0:00,35.0,-36.32172,-56.772774,19.0,11.0,2017.0
42424,4/11/2019 0:00,500.0,-51.664429999999996,-69.20212,11.0,4.0,2019.0
42471,11/25/2007 0:00,20.0,-53.674969999999995,-67.94627,25.0,11.0,2007.0
42519,11/20/2019 0:00,50.0,-31.256308,-50.982895,20.0,11.0,2019.0
42537,2/13/2018 0:00,50.0,-30.945814000000002,-62.712364,13.0,2.0,2018.0
42561,12/18/2020 0:00,2.0,-52.768173,-68.778366,18.0,12.0,2020.0
42600,2/12/2018 0:00,27.0,-37.431340000000006,-57.19206,12.0,2.0,2018.0
42608,1/25/2019 0:00,150.0,-31.478683,-51.16113,25.0,1.0,2019.0
42630,12/3/2018 0:00,8.0,-36.40137,-56.951115,3.0,12.0,2018.0
42633,9/14/2020 0:00,2.0,-34.878296,-54.915516000000004,14.0,9.0,2020.0
42638,11/30/2018 0:00,20.0,-52.427,-59.062,30.0,11.0,2018.0
42709,2/28/2015 0:00,3601.0,-51.64979,-69.15346,28.0,2.0,2015.0
42724,4/15/2018 0:00,30.0,-34.718014000000004,-61.03978299999999,15.0,4.0,2018.0
42730,1/29/2016 0:00,13.0,-51.614605,-69.01199,29.0,1.0,2016.0
42771,10/22/2016 0:00,200.0,-24.985214000000003,-47.851326,22.0,10.0,2016.0
42800,10/20/2018 0:00,5.0,-34.878296,-54.915516000000004,20.0,10.0,2018.0
42803,9/8/2017 0:00,7.0,-51.614605,-69.01199,8.0,9.0,2017.0
42806,1/25/2017 0:00,70.0,-36.294113,-56.775604,25.0,1.0,2017.0
42820,10/31/2018 0:00,1500.0,-51.673195,-69.13748000000001,31.0,10.0,2018.0
42838,1/17/2010 0:00,7.0,-36.39393,-56.81450699999999,17.0,1.0,2010.0
42854,12/23/2017 0:00,1.0,-34.68023,-58.445164,23.0,12.0,2017.0
42875,11/6/2020 0:00,4.0,-24.27197,-46.930023,6.0,11.0,2020.0
42887,3/27/2018 0:00,2.0,-51.637623,-69.17293000000001,27.0,3.0,2018.0
42890,12/2/2014 0:00,20.0,-50.33917,-72.29415,2.0,12.0,2014.0
42896,11/25/2019 0:00,5.0,-22.925613000000002,-42.37388,25.0,11.0,2019.0
42904,2/13/2011 0:00,2.0,-52.735874,-71.06163000000001,13.0,2.0,2011.0
42922,12/23/1984 0:00,11.0,-34.79167,-55.397156,23.0,12.0,1984.0
42937,1/27/2019 0:00,1030.0,-53.845726,-67.67433,27.0,1.0,2019.0
42940,4/19/2019 0:00,7.0,-31.231077000000003,-60.514340000000004,19.0,4.0,2019.0
42973,11/10/2017 0:00,2.0,-25.0,-57.55,10.0,11.0,2017.0
43001,2/27/2017 0:00,54.0,-45.126595,-66.53655,27.0,2.0,2017.0
43003,3/8/2014 0:00,13.0,-38.820408,-59.769493000000004,8.0,3.0,2014.0
43026,1/25/2016 0:00,50.0,-53.756042,-67.72395,25.0,1.0,2016.0
43082,12/12/2017 0:00,3.0,-53.776314,-67.743416,12.0,12.0,2017.0
43099,11/14/2016 0:00,2000.0,-51.673195,-69.13748000000001,14.0,11.0,2016.0
43113,11/8/2020 0:00,12.0,-34.878296,-54.915516000000004,8.0,11.0,2020.0
43119,2/20/2011 0:00,1.0,-34.38247,-71.99813,20.0,2.0,2011.0
43120,3/17/2020 0:00,7.0,-52.549243999999995,-70.0828,17.0,3.0,2020.0
43133,11/23/2017 0:00,3.0,-25.271204,-57.62979,23.0,11.0,2017.0
43138,2/9/2018 0:00,12.0,-52.735874,-71.06163000000001,9.0,2.0,2018.0
43163,11/18/2019 0:00,600.0,-52.39815,-69.52532,18.0,11.0,2019.0
43167,11/21/2020 0:00,23.0,-28.160071999999996,-61.380703000000004,21.0,11.0,2020.0
43169,11/5/2019 0:00,80.0,-51.643543,-69.2044,5.0,11.0,2019.0
43177,11/14/2016 0:00,3.0,-53.116234,-70.8813,14.0,11.0,2016.0
43200,11/18/2017 0:00,1.0,-38.81031,-59.739371999999996,18.0,11.0,2017.0
43202,10/17/2020 0:00,2.0,-27.823590999999997,-56.84794,17.0,10.0,2020.0
43209,11/2/2009 0:00,10.0,-42.66057,-63.860490000000006,2.0,11.0,2009.0
43215,11/22/2020 0:00,10.0,-34.765823,-56.41599300000001,22.0,11.0,2020.0
43229,9/22/2018 0:00,2.0,-34.954464,-54.97135,22.0,9.0,2018.0
43230,3/9/2016 0:00,150.0,-52.735874,-71.06163000000001,9.0,3.0,2016.0
43254,10/14/2013 0:00,1700.0,-51.669106,-69.111374,14.0,10.0,2013.0
43255,2/16/2019 0:00,53.0,-34.835471999999996,-55.311409999999995,16.0,2.0,2019.0
43268,2/16/2017 0:00,3.0,-51.647125,-69.22546,16.0,2.0,2017.0
43283,1/29/2010 0:00,12.0,-51.763529999999996,-58.070427,29.0,1.0,2010.0
43292,1/25/2019 0:00,4.0,-31.285460999999998,-51.08024,25.0,1.0,2019.0
43319,1/11/2020 0:00,1000.0,-53.791686999999996,-67.670876,11.0,1.0,2020.0
43321,9/17/2019 0:00,4.0,-34.81361,-55.33359,17.0,9.0,2019.0
43354,1/27/2017 0:00,50.0,-51.614605,-69.01199,27.0,1.0,2017.0
43364,11/14/2020 0:00,16.0,-34.90927,-54.874480000000005,14.0,11.0,2020.0
43365,10/17/2020 0:00,9.0,-30.665205,-60.05368000000001,17.0,10.0,2020.0
43366,1/24/2020 0:00,8.0,-31.879957,-61.62986,24.0,1.0,2020.0
43398,9/16/2016 0:00,1.0,-25.276,-57.632668,16.0,9.0,2016.0
43408,1/13/2018 0:00,1.0,-53.116234,-70.8813,13.0,1.0,2018.0
43421,12/10/2017 0:00,20.0,-53.785137,-70.97524,10.0,12.0,2017.0
43474,10/19/2019 0:00,115.0,-34.878296,-54.915516000000004,19.0,10.0,2019.0
43492,11/16/2020 0:00,48.0,-34.363842,-62.306213,16.0,11.0,2020.0
43509,1/10/2014 0:00,1.0,-51.618076,-69.20387,10.0,1.0,2014.0
43513,10/31/2020 0:00,23.0,-31.58486,-60.615322,31.0,10.0,2020.0
43526,12/4/2020 0:00,4.0,-53.820330000000006,-67.682,4.0,12.0,2020.0
43530,1/10/2012 0:00,10.0,-36.0995,-57.4335,10.0,1.0,2012.0
43533,10/16/1973 0:00,85.0,-37.588913,-57.375069999999994,16.0,10.0,1973.0
43539,10/12/2020 0:00,124.0,-33.66806,-61.45013,12.0,10.0,2020.0
43545,1/12/1989 0:00,1.0,-34.8111,-55.340090000000004,12.0,1.0,1989.0
43548,12/29/2020 0:00,3.0,-34.679665,-54.273185999999995,29.0,12.0,2020.0
43554,12/26/2017 0:00,50.0,-52.518467,-70.05431999999999,26.0,12.0,2017.0
43587,10/17/2018 0:00,400.0,-51.625477000000004,-69.193954,17.0,10.0,2018.0
43592,12/24/2014 0:00,18.0,-53.025524,-70.829544,24.0,12.0,2014.0
43602,2/17/2009 0:00,2.0,-51.763529999999996,-58.070427,17.0,2.0,2009.0
43614,2/12/2016 0:00,35.0,-52.685055000000006,-70.946915,12.0,2.0,2016.0
43621,9/22/2017 0:00,2.0,-14.878376000000001,-65.00153,22.0,9.0,2017.0
43624,9/17/2014 0:00,15.0,-22.540277,-59.676388,17.0,9.0,2014.0
43641,9/10/2016 0:00,14.0,-25.276,-57.632668,10.0,9.0,2016.0
43646,10/17/2020 0:00,7.0,-37.642146999999994,-57.426025,17.0,10.0,2020.0
43664,3/25/2017 0:00,6.0,-40.789803000000006,-65.05519,25.0,3.0,2017.0
43681,12/23/2019 0:00,2.0,-51.294146999999995,-59.531769999999995,23.0,12.0,2019.0
43700,1/4/2014 0:00,6.0,-52.566646999999996,-70.07072,4.0,1.0,2014.0
43708,4/18/1999 0:00,5.0,-51.614605,-69.01199,18.0,4.0,1999.0
43729,10/23/2019 0:00,6.0,-51.64602,-69.236664,23.0,10.0,2019.0
43730,11/26/2019 0:00,12.0,-51.646606,-69.22628,26.0,11.0,2019.0
43742,11/14/2017 0:00,2.0,-53.204333999999996,-70.29748000000001,14.0,11.0,2017.0
43745,9/30/2010 0:00,200.0,-25.266666,-57.616665000000005,30.0,9.0,2010.0
43753,12/8/2007 0:00,100.0,-50.401516,-71.56081999999999,8.0,12.0,2007.0
43777,12/21/2017 0:00,30.0,-47.125046000000005,-70.94275999999999,21.0,12.0,2017.0
43794,12/5/2020 0:00,200.0,-53.743145,-67.749825,5.0,12.0,2020.0
43801,11/2/2018 0:00,45.0,-36.294113,-56.775604,2.0,11.0,2018.0
43806,11/3/2013 0:00,1.0,-25.2707,-57.628628000000006,3.0,11.0,2013.0
43841,2/28/2019 0:00,2.0,-34.645576,-54.154488,28.0,2.0,2019.0
43844,10/28/2017 0:00,1.0,-47.75456,-65.89848,28.0,10.0,2017.0
43866,4/18/2019 0:00,8.0,-36.32172,-56.772774,18.0,4.0,2019.0
43871,9/21/2019 0:00,2.0,-34.654334999999996,-54.142666000000006,21.0,9.0,2019.0
43888,1/31/2018 0:00,10.0,-51.1436,-69.52423,31.0,1.0,2018.0
43905,1/30/2020 0:00,10.0,-34.608204,-58.35397,30.0,1.0,2020.0
43925,11/24/2016 0:00,20.0,-51.647125,-69.22546,24.0,11.0,2016.0
43934,10/2/2013 0:00,300.0,-25.266666,-57.616665000000005,2.0,10.0,2013.0
43959,11/24/2013 0:00,50.0,-36.294113,-56.775604,24.0,11.0,2013.0
43970,9/25/2015 0:00,4.0,-50.96924,-69.22039000000001,25.0,9.0,2015.0
43978,11/19/2017 0:00,6.0,-36.294113,-56.775604,19.0,11.0,2017.0
43986,2/15/2018 0:00,300.0,-31.359059999999996,-51.040207,15.0,2.0,2018.0
44008,12/5/2019 0:00,45.0,-22.18284,-41.391388,5.0,12.0,2019.0
44024,1/8/2020 0:00,37.0,-34.878296,-54.915516000000004,8.0,1.0,2020.0
44045,1/12/2020 0:00,200.0,-36.341125,-56.747147,12.0,1.0,2020.0
44054,9/26/2016 0:00,70.0,-51.673195,-69.13748000000001,26.0,9.0,2016.0
44062,9/12/2015 0:00,2.0,-27.407951,-48.427692,12.0,9.0,2015.0
44073,2/2/2018 0:00,52.0,-31.283245,-50.94425,2.0,2.0,2018.0
44075,10/4/2000 0:00,70.0,-25.266666,-57.616665000000005,4.0,10.0,2000.0
44110,11/17/2012 0:00,25.0,-51.858017,-72.49186,17.0,11.0,2012.0
44115,2/22/2019 0:00,90.0,-54.835335,-68.315834,22.0,2.0,2019.0
44129,4/10/2018 0:00,16.0,-38.75667,-59.409169999999996,10.0,4.0,2018.0
44145,11/1/2020 0:00,3.0,-34.765823,-56.41599300000001,1.0,11.0,2020.0
44152,7/7/2019 0:00,6.0,-38.894253000000006,-60.31783000000001,7.0,7.0,2019.0
44175,12/10/2020 0:00,2.0,-51.648724,-69.23769,10.0,12.0,2020.0
44177,4/17/1986 0:00,1.0,-31.359059999999996,-51.040207,17.0,4.0,1986.0
44204,12/27/2019 0:00,100.0,-53.01736,-70.822525,27.0,12.0,2019.0
44206,1/27/2019 0:00,1030.0,-53.845726,-67.67433,27.0,1.0,2019.0
44231,1/25/2019 0:00,4.0,-31.314875,-51.045196999999995,25.0,1.0,2019.0
44239,2/16/2015 0:00,1.0,-34.95349,150.7628,16.0,2.0,2015.0
44255,3/20/2020 0:00,3.0,-51.717678,-57.851043999999995,20.0,3.0,2020.0
44267,10/6/2018 0:00,4.0,-39.121895,-62.30246700000001,6.0,10.0,2018.0
44269,12/27/2020 0:00,6.0,-34.878296,-54.915516000000004,27.0,12.0,2020.0
44273,12/22/2018 0:00,1000.0,-34.363842,-62.306213,22.0,12.0,2018.0
44276,11/26/2019 0:00,12.0,-51.646606,-69.22628,26.0,11.0,2019.0
44304,2/6/2018 0:00,34.0,-51.66457,-69.20218,6.0,2.0,2018.0
44322,11/17/2020 0:00,5.0,-25.410093,-57.58184,17.0,11.0,2020.0
44334,11/8/2020 0:00,40.0,-36.306290000000004,-56.772804,8.0,11.0,2020.0
44339,5/6/2012 0:00,70.0,-52.471825,-69.38033,6.0,5.0,2012.0
44384,12/6/2019 0:00,2.0,-34.661907,-54.289795,6.0,12.0,2019.0
44392,12/14/2018 0:00,20.0,-51.614605,-69.01199,14.0,12.0,2018.0
44399,10/2/2013 0:00,300.0,-25.266666,-57.616665000000005,2.0,10.0,2013.0
44404,10/27/2018 0:00,4.0,-45.131159999999994,-66.53544000000001,27.0,10.0,2018.0
44415,11/16/2020 0:00,50.0,-53.7824,-67.69604,16.0,11.0,2020.0
44420,11/30/2017 0:00,1.0,-31.136805,-50.825947,30.0,11.0,2017.0
44429,1/25/2019 0:00,99.0,-31.354853000000002,-51.048084,25.0,1.0,2019.0
44434,3/3/2017 0:00,50.0,-51.614605,-69.01199,3.0,3.0,2017.0
44443,11/3/2019 0:00,50.0,-34.84152,-54.67456,3.0,11.0,2019.0
44444,11/5/2019 0:00,1.0,-53.003967,-62.834959999999995,5.0,11.0,2019.0
44446,7/3/2016 0:00,39.0,-31.236778,-50.89125,3.0,7.0,2016.0
44492,1/1/2018 0:00,6.0,-51.48911,-57.889796999999994,1.0,1.0,2018.0
44495,1/18/2017 0:00,4000.0,-51.673195,-69.13748000000001,18.0,1.0,2017.0
44500,8/16/1990 0:00,1.0,-34.79167,-55.397156,16.0,8.0,1990.0
44515,1/4/2014 0:00,17.0,-52.685055000000006,-70.946915,4.0,1.0,2014.0
44542,11/27/2018 0:00,34.0,-37.431340000000006,-57.19206,27.0,11.0,2018.0
44573,10/28/2016 0:00,100.0,-51.673195,-69.13748000000001,28.0,10.0,2016.0
44600,10/27/2010 0:00,3.0,-25.266666,-57.616665000000005,27.0,10.0,2010.0
44606,12/17/2020 0:00,26.0,-34.81361,-55.33359,17.0,12.0,2020.0
44617,10/6/2004 0:00,300.0,-36.294113,-56.775604,6.0,10.0,2004.0
44622,3/21/2018 0:00,93.0,-51.61908,-69.20097,21.0,3.0,2018.0
44637,1/18/2016 0:00,10.0,-45.126595,-66.53655,18.0,1.0,2016.0
44647,10/21/2019 0:00,3.0,-51.680244,-57.783737,21.0,10.0,2019.0
44685,3/23/2015 0:00,6000.0,-53.248936,-68.5513,23.0,3.0,2015.0
44688,2/18/2015 0:00,1.0,-34.95349,150.7628,18.0,2.0,2015.0
44714,2/24/1982 0:00,19.0,-34.79167,-55.397156,24.0,2.0,1982.0
44759,1/16/2016 0:00,20.0,-45.126595,-66.53655,16.0,1.0,2016.0
44760,3/19/2017 0:00,60.0,-38.85202,-59.980594999999994,19.0,3.0,2017.0
44765,12/19/2019 0:00,200.0,-49.938168,-68.5735,19.0,12.0,2019.0
44788,8/30/2014 0:00,2.0,-24.343000000000004,-60.294,30.0,8.0,2014.0
44812,12/17/2014 0:00,1.0,-52.26795,-69.73212,17.0,12.0,2014.0
44826,11/13/2019 0:00,2.0,-50.32522,-72.26632,13.0,11.0,2019.0
44885,4/28/2019 0:00,100.0,-31.359059999999996,-51.040207,28.0,4.0,2019.0
44886,3/22/2018 0:00,8.0,-53.461967,-69.31055500000001,22.0,3.0,2018.0
44909,10/12/2020 0:00,124.0,-33.66806,-61.45013,12.0,10.0,2020.0
44929,11/16/2016 0:00,1.0,-31.224213,-50.968563,16.0,11.0,2016.0
44930,12/7/2017 0:00,350.0,-53.789066000000005,-67.67474,7.0,12.0,2017.0
44940,12/1/2020 0:00,250.0,-51.621452000000005,-69.19836,1.0,12.0,2020.0
44948,1/11/2017 0:00,45.0,-36.40137,-56.951115,11.0,1.0,2017.0
44952,9/30/2004 0:00,493.0,-25.266666,-57.616665000000005,30.0,9.0,2004.0
44996,1/22/2019 0:00,64.0,-50.974734999999995,-69.22605,22.0,1.0,2019.0
45000,1/19/2018 0:00,200.0,-52.550472,-69.308624,19.0,1.0,2018.0
45008,11/10/2019 0:00,3.0,-51.664429999999996,-69.20212,10.0,11.0,2019.0
45010,1/23/2018 0:00,550.0,-52.699272,-69.09525,23.0,1.0,2018.0
45012,11/23/2005 0:00,100.0,-53.1761,-68.5244,23.0,11.0,2005.0
45028,12/31/2015 0:00,70.0,-52.518936,-70.55385600000001,31.0,12.0,2015.0
45029,10/12/2008 0:00,5.0,-17.94836,-63.160571999999995,12.0,10.0,2008.0
45031,10/19/2019 0:00,100.0,-33.271103000000004,-63.447365000000005,19.0,10.0,2019.0
45047,1/10/2017 0:00,1000.0,-35.59811,-57.272890000000004,10.0,1.0,2017.0
45051,2/18/2018 0:00,65.0,-32.0875,-62.866943000000006,18.0,2.0,2018.0
45073,11/2/1979 0:00,80.0,-34.79167,-55.397156,2.0,11.0,1979.0
45102,11/21/2016 0:00,2500.0,-51.666990000000006,-69.064835,21.0,11.0,2016.0
45107,4/9/2009 0:00,80.0,-52.7047,-71.18719499999999,9.0,4.0,2009.0
45109,10/15/2016 0:00,6.0,-25.271204,-57.62979,15.0,10.0,2016.0
45111,10/19/2018 0:00,1000.0,-51.625477000000004,-69.193954,19.0,10.0,2018.0
45146,12/30/2019 0:00,32.0,-34.912365,-55.015377,30.0,12.0,2019.0
45155,1/5/2006 0:00,10.0,-50.32522,-72.26632,5.0,1.0,2006.0
45164,11/19/2016 0:00,7.0,-35.234962,-57.273617,19.0,11.0,2016.0
45172,9/23/2008 0:00,5.0,-1.7438099999999999,-78.75618,23.0,9.0,2008.0
45206,10/30/2017 0:00,7500.0,-51.673195,-69.13748000000001,30.0,10.0,2017.0
45232,10/27/2018 0:00,6.0,-45.161293,-66.488,27.0,10.0,2018.0
45238,11/24/2018 0:00,7.0,-34.654334999999996,-54.142666000000006,24.0,11.0,2018.0
45250,10/15/2011 0:00,3.0,-53.11574,-70.88083,15.0,10.0,2011.0
45253,3/24/2018 0:00,6.0,-31.56369,-60.63805,24.0,3.0,2018.0
45284,2/2/2008 0:00,24.0,-37.933334,-62.9,2.0,2.0,2008.0
45315,11/15/2015 0:00,45.0,-31.256308,-50.982895,15.0,11.0,2015.0
45351,3/14/2019 0:00,1000.0,-50.97351,-69.22505,14.0,3.0,2019.0
45356,11/2/1991 0:00,6.0,-50.385242,-72.74365,2.0,11.0,1991.0
45383,11/8/2020 0:00,56.0,-34.878296,-54.915516000000004,8.0,11.0,2020.0
45409,1/21/2019 0:00,201.0,-51.657806,-69.09954,21.0,1.0,2019.0
45441,1/10/2018 0:00,30.0,-38.85202,-59.980594999999994,10.0,1.0,2018.0
45442,12/5/2020 0:00,109.0,-53.7861,-67.73029,5.0,12.0,2020.0
45447,1/7/2020 0:00,300.0,-53.787319999999994,-67.675476,7.0,1.0,2020.0
45462,9/29/1979 0:00,10.0,-34.79167,-55.397156,29.0,9.0,1979.0
45473,9/21/2016 0:00,40.0,-27.254095,-48.616478,21.0,9.0,2016.0
45497,12/19/2015 0:00,1.0,-27.407951,-48.427692,19.0,12.0,2015.0
45503,1/8/2017 0:00,8.0,-50.271732,-71.8809,8.0,1.0,2017.0
45504,12/12/2020 0:00,7.0,-36.341125,-56.747147,12.0,12.0,2020.0
45508,2/20/2016 0:00,2.0,-52.550472,-69.308624,20.0,2.0,2016.0
45512,10/24/2010 0:00,1.0,-53.776314,-67.743416,24.0,10.0,2010.0
45534,10/30/2018 0:00,4.0,-34.84152,-54.67456,30.0,10.0,2018.0
45546,2/26/2015 0:00,1.0,-34.765823,-56.41599300000001,26.0,2.0,2015.0
45560,12/27/2010 0:00,24.0,-33.359066,-62.848515,27.0,12.0,2010.0
45561,10/8/2005 0:00,1500.0,-51.666990000000006,-69.064835,8.0,10.0,2005.0
45564,11/8/2018 0:00,90.0,-51.618057,-69.20376999999999,8.0,11.0,2018.0
45565,3/8/2020 0:00,750.0,-31.231077000000003,-60.514340000000004,8.0,3.0,2020.0
45586,9/29/2017 0:00,7.0,-25.271204,-57.62979,29.0,9.0,2017.0
45598,4/22/2017 0:00,40.0,-34.966404,-54.94845600000001,22.0,4.0,2017.0
45617,9/26/2010 0:00,100.0,-30.012303999999997,-60.75714,26.0,9.0,2010.0
45623,1/25/2019 0:00,6.0,-33.84932,-53.47732,25.0,1.0,2019.0
45632,10/27/2018 0:00,1.0,-17.102716,-56.943047,27.0,10.0,2018.0
45640,12/22/2019 0:00,85.0,-34.37336,-62.36283,22.0,12.0,2019.0
45642,12/13/2020 0:00,4.0,-30.865158,-62.447444999999995,13.0,12.0,2020.0
45647,12/16/2019 0:00,50.0,-52.391983,-69.52863,16.0,12.0,2019.0
45660,1/18/2015 0:00,1.0,-34.95349,150.7628,18.0,1.0,2015.0
45706,2/18/2013 0:00,16.0,-34.793312,-54.57028199999999,18.0,2.0,2013.0
45744,9/25/2010 0:00,1.0,-12.585602,-69.22128000000001,25.0,9.0,2010.0
45774,1/31/1996 0:00,15.0,-52.22267,-58.881912,31.0,1.0,1996.0
45795,12/16/2007 0:00,1.0,-33.6198,-71.62754,16.0,12.0,2007.0
45815,1/16/2018 0:00,50.0,-52.550472,-69.308624,16.0,1.0,2018.0
45824,9/5/2016 0:00,9.0,-4.691,-37.361999999999995,5.0,9.0,2016.0
45857,10/23/2018 0:00,30.0,-50.33765,-72.28134,23.0,10.0,2018.0
45879,9/26/2020 0:00,300.0,-29.395844,-60.549374,26.0,9.0,2020.0
45898,12/17/2018 0:00,23.0,-51.716263,-57.818059999999996,17.0,12.0,2018.0
45921,11/2/1985 0:00,40.0,-34.79167,-55.397156,2.0,11.0,1985.0
45959,1/25/2015 0:00,1.0,-34.95349,150.7628,25.0,1.0,2015.0
45961,11/1/2019 0:00,3.0,-36.294113,-56.775604,1.0,11.0,2019.0
45962,11/1/2018 0:00,27.0,-51.647125,-69.22546,1.0,11.0,2018.0
45987,9/4/2020 0:00,3.0,-25.24793,-57.599740000000004,4.0,9.0,2020.0
45994,4/28/2016 0:00,1.0,-38.820408,-59.769493000000004,28.0,4.0,2016.0
46017,9/8/2011 0:00,3.0,-14.113311999999999,-64.92945999999999,8.0,9.0,2011.0
46038,11/30/2016 0:00,1.0,-31.318815,-51.089515999999996,30.0,11.0,2016.0
46049,12/1/2020 0:00,3.0,-34.608204,-58.35397,1.0,12.0,2020.0
46053,10/12/1984 0:00,2.0,-32.191666,-52.158333,12.0,10.0,1984.0
46055,10/19/2013 0:00,1.0,-27.490913,-55.738533,19.0,10.0,2013.0
46057,12/2/2016 0:00,1.0,-51.695724,-57.854957999999996,2.0,12.0,2016.0
46101,12/16/2020 0:00,4.0,-36.294113,-56.775604,16.0,12.0,2020.0
46125,1/29/2009 0:00,2.0,-54.430115,-69.61211999999999,29.0,1.0,2009.0
46134,12/29/2020 0:00,40.0,-52.735874,-71.06163000000001,29.0,12.0,2020.0
46144,12/2/2019 0:00,2.0,-48.47,-71.42083000000001,2.0,12.0,2019.0
46151,2/20/2011 0:00,1.0,-34.38247,-71.99813,20.0,2.0,2011.0
46168,11/16/2020 0:00,50.0,-53.7824,-67.69604,16.0,11.0,2020.0
46177,1/18/2008 0:00,20.0,-53.026405000000004,-68.42169,18.0,1.0,2008.0
46184,12/27/2018 0:00,1.0,-51.643679999999996,-69.2025,27.0,12.0,2018.0
46217,3/10/2016 0:00,70.0,-51.625477000000004,-69.193954,10.0,3.0,2016.0
46226,3/11/2007 0:00,15.0,-34.679665,-54.273185999999995,11.0,3.0,2007.0
46247,3/15/2020 0:00,8.0,-43.382220000000004,-65.045,15.0,3.0,2020.0
46295,2/19/2020 0:00,6.0,-31.256308,-50.982895,19.0,2.0,2020.0
46307,12/2/2017 0:00,3.0,-23.342422,-51.610744,2.0,12.0,2017.0
46310,2/11/2019 0:00,266.0,-51.664429999999996,-69.20212,11.0,2.0,2019.0
46344,9/27/2014 0:00,1.0,-53.776314,-67.743416,27.0,9.0,2014.0
46358,9/30/2005 0:00,10.0,-51.6632,-69.184,30.0,9.0,2005.0
46360,11/18/1984 0:00,9.0,-36.546504999999996,-56.92892,18.0,11.0,1984.0
46371,12/4/2004 0:00,100.0,-52.429127,-59.092155000000005,4.0,12.0,2004.0
46400,5/7/1993 0:00,3.0,-40.76724,-65.03945,7.0,5.0,1993.0
46408,11/3/2016 0:00,15.0,-53.187934999999996,-70.34134,3.0,11.0,2016.0
46424,12/8/2017 0:00,44.0,-54.652545999999994,-65.557304,8.0,12.0,2017.0
46430,4/10/2018 0:00,11.0,-38.78037,-59.592369999999995,10.0,4.0,2018.0
46453,11/24/2019 0:00,9.0,-31.274223,-60.61835500000001,24.0,11.0,2019.0
46473,4/28/2016 0:00,6.0,-38.8741,-60.16208,28.0,4.0,2016.0
46493,9/13/2016 0:00,43.0,-13.698282,-66.060936,13.0,9.0,2016.0
46518,10/14/1981 0:00,2.0,-19.101623999999997,-57.616375,14.0,10.0,1981.0
46622,11/2/2010 0:00,25.0,-53.204333999999996,-70.29748000000001,2.0,11.0,2010.0
46628,10/18/2020 0:00,1.0,-31.922707,-52.199184,18.0,10.0,2020.0
46631,10/24/2015 0:00,6.0,-22.977043,-43.704514,24.0,10.0,2015.0
46683,11/7/2012 0:00,2.0,-52.4993,-69.529724,7.0,11.0,2012.0
46723,1/17/2017 0:00,41.0,-34.618256,-54.292080000000006,17.0,1.0,2017.0
46725,9/11/2018 0:00,3.0,-25.276,-57.632668,11.0,9.0,2018.0
46744,10/9/2015 0:00,2.0,-17.353952,-56.764343000000004,9.0,10.0,2015.0
46748,1/16/2018 0:00,30.0,-51.614605,-69.01199,16.0,1.0,2018.0
46756,3/12/2020 0:00,250.0,-51.621437,-69.198364,12.0,3.0,2020.0
46779,11/26/2020 0:00,1.0,-28.505203,-59.262764000000004,26.0,11.0,2020.0
46785,2/28/2013 0:00,2.0,-53.7861,-67.73029,28.0,2.0,2013.0
46810,1/18/2016 0:00,14.0,-45.126595,-66.53655,18.0,1.0,2016.0
46897,2/22/2019 0:00,4.0,-48.488995,-71.416,22.0,2.0,2019.0
46909,1/22/2009 0:00,4.0,-35.5905,-58.0275,22.0,1.0,2009.0
46911,1/23/2018 0:00,2.0,-51.633205,-69.189415,23.0,1.0,2018.0
46942,2/21/2015 0:00,538.0,-51.66457,-69.20218,21.0,2.0,2015.0
46969,2/19/2019 0:00,3.0,-51.64595,-69.2377,19.0,2.0,2019.0
46991,1/12/2013 0:00,1.0,-34.878296,-54.915516000000004,12.0,1.0,2013.0
46995,5/6/2016 0:00,1.0,-52.40682,-69.57195,6.0,5.0,2016.0
47018,10/2/2016 0:00,7.0,-50.32522,-72.26632,2.0,10.0,2016.0
47025,9/7/2016 0:00,10.0,-13.741024,-66.089134,7.0,9.0,2016.0
47032,9/6/2020 0:00,6.0,-25.276,-57.632668,6.0,9.0,2020.0
47047,6/16/1990 0:00,1.0,-40.76724,-65.03945,16.0,6.0,1990.0
47062,1/30/2018 0:00,2.0,-53.116234,-70.8813,30.0,1.0,2018.0
