,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
30372,2015-01-17T00:00:00,1.0,-33.6198,-71.6275,17,1,2015
30387,2011-12-06T00:00:00,8.0,-25.2667,-57.6167,6,12,2011
30431,2017-06-19T00:00:00,1.0,-12.286,-76.8834,19,6,2017
30447,2013-06-23T00:00:00,11.0,-32.1783,-54.0731,23,6,2013
30449,2019-01-25T00:00:00,9.0,-38.8467,-62.125,25,1,2019
30551,2018-12-16T00:00:00,6.0,-34.7658,-56.416000000000004,16,12,2018
30605,2019-02-20T00:00:00,6.0,-5.5041199999999995,-80.8968,20,2,2019
30609,2015-09-26T00:00:00,,-36.2941,-56.7756,26,9,2015
30623,2017-11-30T00:00:00,1.0,-31.2563,-50.9829,30,11,2017
30646,2018-02-08T00:00:00,2.0,-34.6759,-54.9939,8,2,2018
30663,2019-11-22T00:00:00,2.0,-34.9005,-55.2367,22,11,2019
30672,2019-12-06T00:00:00,1.0,-34.6677,-54.2896,6,12,2019
30764,2018-10-23T00:00:00,6.0,-34.9005,-55.2367,23,10,2018
30776,2017-10-15T00:00:00,60.0,-38.8173,-59.7592,15,10,2017
30839,2019-01-26T00:00:00,9.0,-36.3001,-56.7551,26,1,2019
30854,2012-09-27T00:00:00,1.0,-33.6198,-71.6275,27,9,2012
30899,2019-12-29T00:00:00,1.0,-36.2941,-56.7756,29,12,2019
30941,2019-01-24T00:00:00,2.0,-18.4101,-70.3273,24,1,2019
30942,2018-09-10T00:00:00,30.0,-16.3786,-56.6208,10,9,2018
30948,2018-10-06T00:00:00,1.0,-23.6966,-46.717,6,10,2018
30968,2017-03-12T00:00:00,4.0,-34.9005,-55.2367,12,3,2017
30975,2019-09-06T00:00:00,12.0,-25.2667,-57.6167,6,9,2019
31011,2019-03-24T00:00:00,1.0,-36.2941,-56.7756,24,3,2019
31022,2017-02-11T00:00:00,8.0,-32.1172,-52.1567,11,2,2017
31042,2019-11-23T00:00:00,3.0,-17.7242,-71.4137,23,11,2019
31050,2015-03-25T00:00:00,1.0,-25.2972,-66.3511,25,3,2015
31062,2018-02-13T00:00:00,14.0,-32.2731,-52.4572,13,2,2018
31069,2019-01-26T00:00:00,3.0,-34.2826,-53.9028,26,1,2019
31092,2010-01-15T00:00:00,20.0,-36.3939,-56.8145,15,1,2010
31125,2019-02-02T00:00:00,2.0,-22.4149,-65.9834,2,2,2019
31140,2017-01-19T00:00:00,1.0,-18.4165,-70.3224,19,1,2017
31206,2015-10-12T00:00:00,,-17.1467,-71.8639,12,10,2015
31213,2017-11-03T00:00:00,1.0,-6.39088,-79.7565,3,11,2017
31222,2019-01-25T00:00:00,2.0,-32.080999999999996,-52.0183,25,1,2019
31225,2016-10-16T00:00:00,6.0,-25.2712,-57.6298,16,10,2016
31244,2019-03-06T00:00:00,40.0,-34.8136,-55.3336,6,3,2019
31280,2010-02-14T00:00:00,12.0,-7.072189999999999,-79.7115,14,2,2010
31309,2017-11-17T00:00:00,1.0,-36.2941,-56.7756,17,11,2017
31345,2018-01-07T00:00:00,100.0,-30.875,-62.4745,7,1,2018
31355,2018-03-05T00:00:00,1.0,-36.3411,-56.7471,5,3,2018
31366,2017-10-18T00:00:00,1.0,-18.4165,-70.3224,18,10,2017
31390,2019-11-07T00:00:00,1.0,-24.5521,-65.3738,7,11,2019
31400,2019-09-24T00:00:00,5.0,-34.7658,-56.416000000000004,24,9,2019
31506,2019-01-27T00:00:00,3.0,-34.9074,-54.8756,27,1,2019
31549,2018-09-10T00:00:00,30.0,-16.3786,-56.6208,10,9,2018
31560,2017-11-27T00:00:00,7.0,-32.3164,-52.4621,27,11,2017
31566,2016-12-18T00:00:00,,-31.4167,-65.1833,18,12,2016
31589,2016-02-21T00:00:00,1.0,-23.3309,-68.1665,21,2,2016
31594,2019-11-21T00:00:00,4.0,-31.05,-50.9881,21,11,2019
31622,2019-09-21T00:00:00,18.0,-36.3217,-56.7728,21,9,2019
31624,2010-10-25T00:00:00,1.0,-38.7925,-73.3959,25,10,2010
31625,2016-11-19T00:00:00,,-36.2941,-56.7756,19,11,2016
31632,2019-09-24T00:00:00,8.0,-24.3141,-57.03,24,9,2019
31680,2013-11-17T00:00:00,30.0,-36.3217,-56.7728,17,11,2013
31691,2014-01-11T00:00:00,,-34.6478,-61.0538,11,1,2014
31721,2019-09-17T00:00:00,1.0,-13.6936,-66.0584,17,9,2019
31730,2019-05-02T00:00:00,1.0,-18.4165,-70.3224,2,5,2019
31732,2012-10-17T00:00:00,19.0,-25.2942,-57.6332,17,10,2012
31793,2016-12-30T00:00:00,6.0,-25.6981,-48.4732,30,12,2016
31803,2019-12-23T00:00:00,2.0,-34.6725,-54.2551,23,12,2019
31804,2015-11-07T00:00:00,,-35.139,-57.3898,7,11,2015
31838,2019-10-06T00:00:00,6.0,-24.272,-46.93,6,10,2019
31912,2016-11-16T00:00:00,,-31.2242,-50.9686,16,11,2016
31923,2018-01-13T00:00:00,3.0,-30.7448,-60.1191,13,1,2018
32014,2017-12-07T00:00:00,60.0,-31.9227,-52.1992,7,12,2017
32061,2018-09-28T00:00:00,23.0,-16.3786,-56.6208,28,9,2018
32152,2019-01-25T00:00:00,10.0,-33.8493,-53.4773,25,1,2019
32157,2019-10-07T00:00:00,1.0,-15.397,-44.2306,7,10,2019
32169,2017-01-09T00:00:00,3.0,-18.4165,-70.3224,9,1,2017
32187,2019-09-28T00:00:00,1.0,-24.2955,-47.0312,28,9,2019
32196,2019-03-23T00:00:00,1.0,-6.91915,-79.8709,23,3,2019
32212,2017-02-04T00:00:00,2.0,-29.3065,-71.3632,4,2,2017
32216,2019-12-19T00:00:00,100.0,-33.3793,-58.7692,19,12,2019
32253,2019-11-17T00:00:00,1.0,-33.4985,-58.7884,17,11,2019
32283,2018-03-08T00:00:00,,-34.8783,-54.9155,8,3,2018
32303,2017-09-14T00:00:00,3.0,-25.2667,-57.6167,14,9,2017
32338,2019-02-12T00:00:00,6.0,-34.8415,-54.6746,12,2,2019
32389,2019-10-19T00:00:00,20.0,-38.8552,-60.0111,19,10,2019
32436,2013-12-19T00:00:00,205.0,-31.2203,-50.9555,19,12,2013
32455,2016-11-02T00:00:00,1.0,-36.4696,-57.1304,2,11,2016
32467,2013-09-18T00:00:00,2.0,-25.2667,-57.6167,18,9,2013
32491,2012-10-22T00:00:00,2.0,-12.2246,-76.9898,22,10,2012
32496,2018-02-12T00:00:00,3.0,-18.4165,-70.3224,12,2,2018
32497,2019-11-11T00:00:00,14.0,-24.3117,-46.9811,11,11,2019
32503,2017-10-14T00:00:00,,-36.2941,-56.7756,14,10,2017
32510,2018-01-06T00:00:00,21.0,-34.8415,-54.6746,6,1,2018
32512,2010-01-29T00:00:00,6.0,-33.7,-61.4667,29,1,2010
32522,2011-09-24T00:00:00,1.0,-25.2942,-57.6332,24,9,2011
32607,2017-11-15T00:00:00,6.0,-13.436,-72.1304,15,11,2017
32641,2018-01-02T00:00:00,10.0,-25.4626,-48.2294,2,1,2018
32696,2019-01-27T00:00:00,22.0,-34.7617,-56.4292,27,1,2019
32702,2010-02-13T00:00:00,1.0,-5.52424,-80.8909,13,2,2010
32704,2015-10-12T00:00:00,5.0,-34.8415,-54.6746,12,10,2015
32712,2014-11-23T00:00:00,5.0,-36.3217,-56.7728,23,11,2014
32717,2019-10-19T00:00:00,12.0,-33.6681,-61.4501,19,10,2019
32721,2010-01-27T00:00:00,50.0,-36.2941,-56.7756,27,1,2010
32722,2019-01-19T00:00:00,4.0,-34.8019,-55.3844,19,1,2019
32731,2019-05-03T00:00:00,1.0,-18.4165,-70.3224,3,5,2019
32746,2017-04-23T00:00:00,1.0,-36.2941,-56.7756,23,4,2017
32761,2019-01-26T00:00:00,8.0,-36.2931,-56.7775,26,1,2019
32826,2012-09-09T00:00:00,23.0,-25.2942,-57.6332,9,9,2012
32834,2013-03-15T00:00:00,2.0,-1.3730000000000002,-79.887,15,3,2013
32877,2019-02-14T00:00:00,6.0,-34.6643,-54.1732,14,2,2019
32894,2013-03-07T00:00:00,1.0,-32.4043,-54.3517,7,3,2013
32987,2012-06-02T00:00:00,1.0,-32.4101,-71.4108,2,6,2012
33022,2016-01-31T00:00:00,1.0,-36.2941,-56.7756,31,1,2016
33040,2019-03-17T00:00:00,5.0,-0.10984200000000001,-78.365,17,3,2019
33057,2018-01-07T00:00:00,60.0,-36.3217,-56.7728,7,1,2018
33062,2019-01-27T00:00:00,22.0,-34.7617,-56.4292,27,1,2019
33065,2012-04-25T00:00:00,,-34.8471,-54.6333,25,4,2012
33071,2019-07-22T00:00:00,2.0,-18.4165,-70.3224,22,7,2019
33074,2018-02-15T00:00:00,3.0,-36.3411,-56.7471,15,2,2018
33117,2019-09-14T00:00:00,5.0,-27.1185,-58.6441,14,9,2019
33141,2010-02-15T00:00:00,1.0,-7.7073,-79.4174,15,2,2010
33191,2018-09-10T00:00:00,4.0,-25.3639,-57.3011,10,9,2018
33214,2018-10-06T00:00:00,150.0,-30.9836,-60.077,6,10,2018
33236,2018-11-18T00:00:00,6.0,-35.3907,-57.1475,18,11,2018
33238,2014-12-13T00:00:00,9.0,-28.8652,-49.2684,13,12,2014
33242,2019-11-02T00:00:00,19.0,-34.8415,-54.6746,2,11,2019
33251,2013-11-06T00:00:00,1.0,-17.0759,-66.5001,6,11,2013
33253,2015-11-17T00:00:00,55.0,-31.2563,-50.9829,17,11,2015
33281,2019-01-25T00:00:00,1.0,-31.9432,-51.8649,25,1,2019
33293,2015-11-11T00:00:00,3.0,-30.9257,-62.8845,11,11,2015
33297,2015-09-04T00:00:00,14.0,-25.2942,-57.6332,4,9,2015
33302,2019-11-27T00:00:00,2.0,-18.4165,-70.3224,27,11,2019
33308,2019-12-22T00:00:00,1.0,-34.3734,-62.3628,22,12,2019
33344,2019-10-20T00:00:00,3.0,-34.7658,-56.416000000000004,20,10,2019
33381,2018-10-06T00:00:00,8.0,-34.8356,-55.3115,6,10,2018
33383,2018-01-09T00:00:00,1.0,-36.4702,-57.1312,9,1,2018
33418,2019-06-13T00:00:00,1.0,-18.4165,-70.3224,13,6,2019
33445,2019-09-26T00:00:00,5.0,-34.8783,-54.9155,26,9,2019
33461,2019-10-19T00:00:00,6.0,-40.5389,-62.2954,19,10,2019
33472,2016-02-09T00:00:00,20.0,-31.0742,-62.6697,9,2,2016
33477,2019-01-27T00:00:00,3.0,-34.7564,-54.5457,27,1,2019
33507,2011-11-12T00:00:00,3.0,-13.6813,-76.2111,12,11,2011
33567,2019-01-24T00:00:00,4.0,-34.6577,-54.2945,24,1,2019
33588,2019-03-18T00:00:00,4.0,-34.6643,-54.1732,18,3,2019
33611,2014-01-05T00:00:00,337.0,-31.2203,-50.9555,5,1,2014
33646,2018-03-09T00:00:00,4.0,-12.2141,-76.9893,9,3,2018
33702,2016-10-27T00:00:00,1.0,-18.4165,-70.3224,27,10,2016
33754,2016-01-26T00:00:00,1.0,-13.8344,-76.2518,26,1,2016
33775,2014-11-04T00:00:00,6.0,-36.2941,-56.7756,4,11,2014
33803,2019-10-31T00:00:00,4.0,-22.569000000000003,-59.3395,31,10,2019
33862,2016-02-20T00:00:00,26.0,-38.8532,-62.12,20,2,2016
33874,2019-01-22T00:00:00,7.0,-31.2428,-51.0034,22,1,2019
33909,2018-03-01T00:00:00,2.0,-31.656999999999996,-63.5475,1,3,2018
33917,2014-11-29T00:00:00,,-36.2941,-56.7756,29,11,2014
33923,2010-01-24T00:00:00,2.0,-22.1626,-41.3011,24,1,2010
33935,2013-06-09T00:00:00,1.0,-18.4165,-70.3224,9,6,2013
33941,2016-09-10T00:00:00,150.0,-11.5328,-54.9197,10,9,2016
33975,2019-10-05T00:00:00,,-36.2941,-56.7756,5,10,2019
33980,2016-03-13T00:00:00,1.0,-29.3065,-71.3632,13,3,2016
33994,2017-11-18T00:00:00,1.0,-34.6082,-58.354,18,11,2017
34021,2016-11-03T00:00:00,2.0,-18.4165,-70.3224,3,11,2016
34029,2019-01-25T00:00:00,1.0,-34.6436,-54.3164,25,1,2019
34117,2016-12-09T00:00:00,2.0,-18.4165,-70.3224,9,12,2016
34137,2019-02-13T00:00:00,35.0,-10.9539,-76.0559,13,2,2019
34168,2019-11-02T00:00:00,1.0,-13.4154,-72.0327,2,11,2019
34195,2019-09-20T00:00:00,15.0,-36.48,-56.983999999999995,20,9,2019
34200,2019-10-17T00:00:00,4.0,-24.3311,-47.0031,17,10,2019
34335,2019-01-25T00:00:00,13.0,-33.8493,-53.4773,25,1,2019
34346,2018-11-18T00:00:00,2.0,-18.4165,-70.3224,18,11,2018
34394,2016-01-02T00:00:00,,-37.7444,-57.427,2,1,2016
34397,2019-12-17T00:00:00,17.0,-37.0396,-56.8443,17,12,2019
34418,2018-03-02T00:00:00,2.0,-34.7658,-56.416000000000004,2,3,2018
34419,2014-02-22T00:00:00,1.0,-34.713,20.1103,22,2,2014
34484,2019-03-02T00:00:00,3.0,-14.7587,-71.4473,2,3,2019
34509,2017-11-30T00:00:00,20.0,-31.3262,-51.0728,30,11,2017
34523,2010-10-10T00:00:00,2.0,-30.9443,-62.7302,10,10,2010
34545,2018-11-07T00:00:00,1.0,-36.3202,-56.7468,7,11,2018
34561,2017-12-26T00:00:00,,-22.9914,-43.6605,26,12,2017
34574,2019-11-03T00:00:00,7.0,-34.8415,-54.6746,3,11,2019
34594,2016-04-10T00:00:00,10.0,-11.1323,-76.0941,10,4,2016
34600,2018-01-21T00:00:00,1.0,-30.3052,-71.5724,21,1,2018
34632,2016-01-28T00:00:00,80.0,-38.8519,-62.1205,28,1,2016
34650,2018-12-10T00:00:00,5.0,-36.2941,-56.7756,10,12,2018
34654,2019-03-23T00:00:00,1.0,-6.91915,-79.8709,23,3,2019
34673,2018-12-12T00:00:00,3.0,-36.2941,-56.7756,12,12,2018
34684,2014-03-13T00:00:00,50.0,-30.8616,-62.5808,13,3,2014
34694,2019-01-20T00:00:00,3.0,-34.8019,-55.3844,20,1,2019
34802,2019-01-25T00:00:00,2.0,-33.6377,-53.221000000000004,25,1,2019
34828,2019-12-07T00:00:00,2.0,-37.3472,-57.0742,7,12,2019
34838,2018-05-10T00:00:00,2.0,-13.8344,-76.2518,10,5,2018
34853,2018-04-14T00:00:00,1.0,-27.0659,-58.7189,14,4,2018
34865,2019-11-14T00:00:00,11.0,-38.7267,-60.3767,14,11,2019
34914,2016-09-14T00:00:00,9.0,-25.2712,-57.6298,14,9,2016
34922,2016-01-27T00:00:00,60.0,-37.4939,-60.2795,27,1,2016
34929,2019-11-29T00:00:00,4.0,-34.6183,-54.2921,29,11,2019
34947,2012-11-01T00:00:00,5.0,-30.9443,-62.7302,1,11,2012
34949,2017-02-11T00:00:00,,-32.3164,-52.4621,11,2,2017
34964,2015-11-03T00:00:00,1.0,-31.8781,-71.4967,3,11,2015
34969,2019-01-26T00:00:00,10.0,-34.8082,-54.5878,26,1,2019
35016,2018-01-16T00:00:00,10.0,-36.2941,-56.7756,16,1,2018
35018,2019-01-20T00:00:00,9.0,-34.3638,-62.3062,20,1,2019
35109,2019-12-29T00:00:00,5.0,-34.8783,-54.9155,29,12,2019
35133,2017-11-18T00:00:00,20.0,-36.4014,-56.9511,18,11,2017
35173,2017-10-16T00:00:00,40.0,-36.4965,-56.9649,16,10,2017
35205,2019-10-24T00:00:00,3.0,-22.951,-44.4904,24,10,2019
35221,2019-09-06T00:00:00,10.0,-25.276,-57.6327,6,9,2019
35242,2014-02-22T00:00:00,2.0,-34.713,20.1103,22,2,2014
35264,2019-09-13T00:00:00,1.0,-12.4738,-68.7533,13,9,2019
35281,2017-09-09T00:00:00,1.0,-32.5389,-52.5386,9,9,2017
35293,2016-05-08T00:00:00,1.0,-23.7036,-70.4247,8,5,2016
35327,2019-10-30T00:00:00,1.0,-13.436,-72.1304,30,10,2019
35339,2010-01-16T00:00:00,3.0,-36.4014,-56.9511,16,1,2010
35356,2017-11-04T00:00:00,10.0,-0.10984200000000001,-78.365,4,11,2017
35357,2018-09-28T00:00:00,1.0,-33.9673,-53.6386,28,9,2018
35360,2019-12-28T00:00:00,9.0,-32.657,-52.556000000000004,28,12,2019
35383,2016-02-08T00:00:00,,-35.235,-57.2736,8,2,2016
35390,2019-11-23T00:00:00,2.0,-22.9206,-42.3385,23,11,2019
35411,2015-10-14T00:00:00,10.0,-20.0858,-56.6154,14,10,2015
35448,2019-02-20T00:00:00,6.0,-5.5041199999999995,-80.8968,20,2,2019
35483,2019-11-11T00:00:00,1.0,-33.4413,-58.6992,11,11,2019
35524,2019-01-25T00:00:00,56.0,-31.2263,-50.8802,25,1,2019
35539,2019-03-23T00:00:00,1.0,-6.91915,-79.8709,23,3,2019
35561,2010-01-26T00:00:00,75.0,-36.35,-56.8667,26,1,2010
35576,2018-05-15T00:00:00,1.0,-7.703310000000001,-79.4428,15,5,2018
35578,2016-11-13T00:00:00,3.0,-18.4165,-70.3224,13,11,2016
35596,2016-09-22T00:00:00,8.0,-25.2712,-57.6298,22,9,2016
35599,2017-01-22T00:00:00,25.0,-34.7051,-56.6307,22,1,2017
35640,2018-11-30T00:00:00,2.0,-23.2191,-44.7094,30,11,2018
35657,2018-04-18T00:00:00,1.0,-29.9617,-71.3218,18,4,2018
35660,2010-02-13T00:00:00,1.0,-5.52424,-80.8909,13,2,2010
35703,2019-11-04T00:00:00,1.0,-22.9499,-43.0376,4,11,2019
35718,2014-09-19T00:00:00,3.0,-13.741,-66.0891,19,9,2014
35724,2011-02-26T00:00:00,,-33.4985,-58.7884,26,2,2011
35748,2019-01-27T00:00:00,2.0,-35.4856,-57.1493,27,1,2019
35755,2010-02-14T00:00:00,12.0,-7.08488,-79.7175,14,2,2010
35764,2012-01-12T00:00:00,,-38.8943,-60.3178,12,1,2012
35805,2016-09-18T00:00:00,4.0,-25.2712,-57.6298,18,9,2016
35875,2018-09-28T00:00:00,1.0,-33.9673,-53.6386,28,9,2018
35968,2019-01-25T00:00:00,26.0,-32.0037,-51.9397,25,1,2019
35984,2019-03-03T00:00:00,1.0,-31.2389,-51.0082,3,3,2019
35991,2019-10-19T00:00:00,37.0,-34.2574,-53.8809,19,10,2019
36030,2019-01-24T00:00:00,5.0,-34.6716,-54.283,24,1,2019
36057,2010-02-07T00:00:00,,-17.1384,-71.8702,7,2,2010
36089,2016-11-06T00:00:00,2.0,-25.6981,-48.4732,6,11,2016
36115,2018-12-06T00:00:00,,-36.4014,-56.9511,6,12,2018
36130,2018-10-06T00:00:00,5.0,-34.7604,-55.6965,6,10,2018
36174,2019-12-08T00:00:00,1.0,-30.9458,-62.7124,8,12,2019
36193,2018-02-11T00:00:00,8.0,-34.8154,-55.33,11,2,2018
36195,2019-12-29T00:00:00,1.0,-18.4165,-70.3224,29,12,2019
36207,2017-02-08T00:00:00,,-31.2563,-50.9829,8,2,2017
36254,2019-02-26T00:00:00,8.0,-33.4069,-58.7186,26,2,2019
36265,2012-02-12T00:00:00,,-33.7003,-61.473,12,2,2012
36289,2016-11-20T00:00:00,2.0,-34.9664,-54.9485,20,11,2016
36290,2019-11-04T00:00:00,1.0,-34.9016,-54.8777,4,11,2019
36320,2019-11-17T00:00:00,,-22.5403,-59.6764,17,11,2019
36321,2018-09-30T00:00:00,1.0,-38.5597,-58.6091,30,9,2018
36341,2019-01-25T00:00:00,1.0,-31.3118,-51.044,25,1,2019
36345,2019-10-19T00:00:00,45.0,-30.8959,-62.3818,19,10,2019
36352,2018-01-08T00:00:00,40.0,-36.2941,-56.7756,8,1,2018
36395,2018-10-17T00:00:00,,-37.7444,-57.427,17,10,2018
36397,2019-11-11T00:00:00,8.0,-22.7263,-45.1601,11,11,2019
36402,2018-12-04T00:00:00,1.0,-36.2941,-56.7756,4,12,2018
36424,2019-01-25T00:00:00,25.0,-31.3136,-51.0459,25,1,2019
36429,2013-11-05T00:00:00,3.0,-15.7074,-70.7839,5,11,2013
36439,2019-05-05T00:00:00,1.0,-18.4165,-70.3224,5,5,2019
36444,2016-10-03T00:00:00,1.0,-0.10984200000000001,-78.365,3,10,2016
36452,2018-10-06T00:00:00,2.0,-34.8783,-54.9155,6,10,2018
36456,2012-03-30T00:00:00,1.0,-11.8734,-77.1549,30,3,2012
36528,2013-05-09T00:00:00,2.0,-13.8481,-76.3105,9,5,2013
36545,2019-11-01T00:00:00,3.0,-34.9095,-54.9006,1,11,2019
36548,2019-04-18T00:00:00,1.0,-18.4165,-70.3224,18,4,2019
36602,2015-10-18T00:00:00,8.0,-30.875,-62.4745,18,10,2015
36626,2019-12-08T00:00:00,15.0,-33.6991,-62.533,8,12,2019
36647,2016-10-03T00:00:00,4.0,-0.10984200000000001,-78.365,3,10,2016
36669,2013-10-06T00:00:00,1.0,-12.6323,-71.2402,6,10,2013
36681,2013-10-06T00:00:00,1.0,-53.2043,-70.2975,6,10,2013
36712,2018-10-27T00:00:00,1.0,-36.3365,-57.661,27,10,2018
36714,2016-02-02T00:00:00,7.0,-18.4167,-70.32600000000001,2,2,2016
36772,2016-10-06T00:00:00,9.0,-34.8176,-55.3264,6,10,2016
36773,2017-12-02T00:00:00,6.0,-32.1889,-52.1562,2,12,2017
36774,2017-10-16T00:00:00,1.0,-33.4983,-58.7477,16,10,2017
36792,2016-03-13T00:00:00,,-32.4101,-71.4108,13,3,2016
36820,2014-02-01T00:00:00,4.0,-37.7444,-57.427,1,2,2014
36836,2010-01-15T00:00:00,250.0,-36.3217,-56.7728,15,1,2010
36847,2019-02-23T00:00:00,,-22.4075,-66.0055,23,2,2019
36885,2016-10-26T00:00:00,75.0,-31.2563,-50.9829,26,10,2016
36921,2019-04-28T00:00:00,1.0,-12.2141,-76.9893,28,4,2019
36962,2017-10-27T00:00:00,3.0,-12.2642,-70.9096,27,10,2017
36979,2014-03-30T00:00:00,20.0,-28.8652,-49.2684,30,3,2014
36997,2016-10-02T00:00:00,1.0,-34.8451,-54.6351,2,10,2016
37000,2019-01-27T00:00:00,2.0,-18.1633,-70.6729,27,1,2019
37020,2012-11-13T00:00:00,7.0,-18.4165,-70.3224,13,11,2012
37024,2019-12-03T00:00:00,1.0,-13.618,-71.7304,3,12,2019
37051,2018-03-02T00:00:00,2.0,-34.7658,-56.416000000000004,2,3,2018
37084,2010-03-31T00:00:00,4.0,-22.4075,-66.0055,31,3,2010
37130,2016-02-16T00:00:00,1.0,-29.8441,-71.2781,16,2,2016
37133,2019-01-20T00:00:00,3.0,-34.8019,-55.3844,20,1,2019
37175,2017-04-21T00:00:00,1.0,-31.2604,-50.9692,21,4,2017
37243,2018-04-04T00:00:00,2.0,-20.2358,-70.152,4,4,2018
37256,2018-05-02T00:00:00,1.0,-38.6651,-58.9818,2,5,2018
37295,2019-02-12T00:00:00,3.0,-18.4165,-70.3224,12,2,2019
37342,2019-11-18T00:00:00,2.0,-30.5765,-59.9342,18,11,2019
37351,2010-01-17T00:00:00,15.0,-36.533,-57.0611,17,1,2010
37360,2017-02-12T00:00:00,,-31.2563,-50.9829,12,2,2017
37374,2017-10-03T00:00:00,2.0,-34.8783,-54.9155,3,10,2017
37387,2019-01-25T00:00:00,20.0,-34.8393,-54.6728,25,1,2019
37394,2018-11-18T00:00:00,2.0,-18.4165,-70.3224,18,11,2018
37414,2013-12-21T00:00:00,6.0,-28.8652,-49.2684,21,12,2013
37435,2017-02-06T00:00:00,17.0,-26.1128,-67.4203,6,2,2017
37453,2010-01-16T00:00:00,20.0,-36.3939,-56.8145,16,1,2010
37464,2019-12-28T00:00:00,6.0,-30.4775,-59.9793,28,12,2019
37502,2018-06-16T00:00:00,1.0,-32.8844,-71.5068,16,6,2018
37504,2013-11-17T00:00:00,30.0,-36.3217,-56.7728,17,11,2013
37507,2016-09-05T00:00:00,1.0,-25.276,-57.6327,5,9,2016
37533,2011-01-06T00:00:00,,-36.2941,-56.7756,6,1,2011
37549,2019-11-27T00:00:00,15.0,-36.4913,-56.9735,27,11,2019
37613,2010-09-13T00:00:00,,-25.2667,-57.6167,13,9,2010
37620,2014-01-12T00:00:00,100.0,-36.2941,-56.7756,12,1,2014
37667,2018-09-11T00:00:00,6.0,-25.4101,-57.5818,11,9,2018
37724,2011-03-20T00:00:00,1.0,-32.4101,-71.4108,20,3,2011
37790,2017-11-16T00:00:00,8.0,-18.4165,-70.3224,16,11,2017
37798,2019-12-01T00:00:00,5.0,-25.0289,-47.8832,1,12,2019
37860,2017-12-30T00:00:00,5.0,-18.4165,-70.3224,30,12,2017
37901,2017-10-09T00:00:00,1.0,-23.7196,-46.7166,9,10,2017
37953,2014-10-26T00:00:00,2.0,-18.4165,-70.3224,26,10,2014
37971,2019-11-12T00:00:00,2.0,-22.7265,-45.2415,12,11,2019
37977,2018-01-18T00:00:00,5.0,-34.8783,-54.9155,18,1,2018
38000,2019-01-26T00:00:00,3.0,-34.8031,-54.5774,26,1,2019
38005,2016-01-26T00:00:00,2.0,-18.4167,-70.32600000000001,26,1,2016
38028,2018-05-03T00:00:00,2.0,-18.4165,-70.3224,3,5,2018
38033,2018-11-13T00:00:00,39.0,-31.1553,-50.8103,13,11,2018
38054,2013-02-15T00:00:00,10.0,-20.3331,-66.9172,15,2,2013
38085,2012-06-02T00:00:00,1.0,-32.4101,-71.4108,2,6,2012
38100,2015-01-17T00:00:00,3.0,-23.7023,-70.4242,17,1,2015
38105,2019-09-21T00:00:00,1.0,-34.9016,-54.8777,21,9,2019
38131,2019-02-09T00:00:00,3.0,-31.5526,-61.0779,9,2,2019
38146,2018-04-01T00:00:00,1.0,-22.9791,14.4808,1,4,2018
38197,2011-10-24T00:00:00,,-22.7125,-65.6976,24,10,2011
38229,2019-11-09T00:00:00,5.0,-18.4165,-70.3224,9,11,2019
38256,2016-12-01T00:00:00,25.0,-31.1579,-50.8128,1,12,2016
38297,2014-10-24T00:00:00,1.0,-24.5521,-65.3738,24,10,2014
38323,2010-11-03T00:00:00,,-25.2942,-57.6332,3,11,2010
38327,2018-01-08T00:00:00,6.0,-36.4999,-56.9627,8,1,2018
38351,2018-12-27T00:00:00,20.0,-39.6975,-62.0947,27,12,2018
38381,2011-09-09T00:00:00,,-36.2941,-56.7756,9,9,2011
38384,2018-03-10T00:00:00,30.0,-6.770689999999999,-79.9712,10,3,2018
38388,2016-03-07T00:00:00,5.0,-51.6858,-69.2014,7,3,2016
38397,2010-01-28T00:00:00,20.0,-36.3217,-56.7728,28,1,2010
38438,2019-02-16T00:00:00,2.0,-34.8136,-55.3336,16,2,2019
38449,2014-02-25T00:00:00,2.0,-17.8808,-71.0048,25,2,2014
38451,2016-12-05T00:00:00,3.0,-49.3141,-67.723,5,12,2016
38489,2019-02-19T00:00:00,3.0,-34.3443,-53.7911,19,2,2019
38523,2013-08-07T00:00:00,3.0,-26.6315,-54.9385,7,8,2013
38547,2018-10-15T00:00:00,5.0,-23.7196,-46.7166,15,10,2018
38569,2016-10-09T00:00:00,8.0,-33.3793,-58.7692,9,10,2016
38585,2018-04-07T00:00:00,4.0,-36.2941,-56.7756,7,4,2018
38644,2017-05-06T00:00:00,1.0,-29.9617,-71.3218,6,5,2017
38652,2017-01-28T00:00:00,,-34.3441,-53.7923,28,1,2017
38662,2018-02-22T00:00:00,52.0,-27.0077,-66.3738,22,2,2018
38674,2016-09-06T00:00:00,5.0,-25.276,-57.6327,6,9,2016
38695,2013-11-17T00:00:00,50.0,-36.2941,-56.7756,17,11,2013
38725,2017-11-10T00:00:00,3.0,-38.1726,-60.575,10,11,2017
38823,2017-09-25T00:00:00,1.0,-31.2917,-50.9567,25,9,2017
38840,2017-10-29T00:00:00,2.0,-27.627,-70.9067,29,10,2017
38845,2013-12-10T00:00:00,1.0,-14.8273,-68.3678,10,12,2013
38852,2019-11-03T00:00:00,2.0,-34.9647,-54.9402,3,11,2019
38934,2019-10-29T00:00:00,1.0,-24.7326,-65.4199,29,10,2019
