,Galaxy ID,SDSS ID,RA,DEC,Black Hole Mass,Stellar Velocity Dispersion,Stellar Mass,SFR,Ref,Unnamed: 9,#VALUE!,Unnamed: 11,Unnamed: 12
1401,G1788,J125252.61+071757.7,193.21921,7.299354,7.10642986,151.876169297331,10.51643104,0.404596284,,,0.038472775,,
1402,G1789,J100439.06+230733.1,151.16277,23.125854,7.199293108,89.91491127452701,10.48291361,1.032746418,,,0.098517116,,
1403,G1790,J153830.78+444038.6,234.62827,44.67738,7.065015118,108.644449280683,10.20043435,0.246223333,,,0.024138515,,
1404,G1792,J130459.40+681929.5,196.24748,68.32486,7.188506254,80.2571064725075,10.00257811,-0.652762872,,,-0.065259463,,
1405,G1793,J085135.62+044125.3,132.8984,4.690365,7.147608086,152.479767019509,10.12048418,0.343350326,,,0.033926275,,
1406,G1794,J090923.87+423624.0,137.34947,42.606667,6.736715844,170.608509463827,10.6326452,-0.951663179,,,-0.089503897,,
1407,G1795,J130407.48+333547.9,196.03114,33.596626,7.126699123,113.492952811521,10.75875378,1.147822488,,,0.106687309,,
1408,G1796,J135932.36+655050.6,209.88486,65.84739,6.774022802,74.62623702224751,10.27322358,1.233159988,,,0.120036323,,
1409,G1797,J110540.17+563024.8,166.41737,56.506878,7.149201681,121.840189074819,10.57888244,1.206429342,,,0.114041285,,
1410,G1798,J101403.44+193609.1,153.51433,19.602524,7.024212439,96.6428671239382,10.61288855,0.89511035,,,0.084341821,,
1411,G1800,J162903.60+361924.5,247.26498,36.32346,7.2169573,113.157357002356,10.11338249,0.350381627,,,0.034645345,,
1412,G1801,J153952.36+240753.1,234.96815,24.131418,7.146184489,57.2620593903991,10.63782797,0.623700916,,,0.058630476,,
1413,G1803,J075611.33+452905.0,119.04722,45.484734,6.588146111,96.22745068215791,10.22527159,0.43505068,,,0.042546614,,
1414,G1804,J111520.77+404325.8,168.83653,40.723827,7.042076329,107.89156742858,10.37581257,0.035850241,,,0.003455174,,
1415,G1805,J121930.87+064334.4,184.87863,6.7262316,7.106728105,78.5735032199964,10.28160073,1.250758498,,,0.121650172,,
1416,G1806,J155625.91+090318.6,239.10794,9.055177,6.961596401,109.02324906543,10.268707,1.175739564,,,0.114497333,,
1417,G1808,J162431.68+151411.2,246.13197,15.236445,7.067129188,96.7154117202513,9.957632511,0.156566926,,,0.015723308,,
1418,G1809,J130445.22-005437.1,196.18843,-0.91029453,7.121501684,132.886187924013,10.24183838,0.530078525,,,0.051756189,,
1419,G1811,J142204.45+132114.9,215.51855,13.354143,7.19730034,157.87639625797,10.38624791,1.253716927,,,0.12070932,,
1420,G1813,J141415.17+264451.4,213.56325,26.74762,7.180599589,108.196185526333,10.12533327,-0.520032401,,,-0.051359534,,
1421,G1814,J124907.07+223359.9,192.27943,22.56665,7.132933771,117.801268967071,10.54520876,1.483614318,,,0.140690844,,
1422,G1815,J133733.95+065002.3,204.39146,6.833962,7.119205869,95.3797698862725,10.08497943,1.051417886,,,0.104255828,,
1423,G1816,J115858.89+004632.4,179.74538,0.7756723,6.448816803,85.0834153257711,10.33854516,0.95641186,,,0.092509328,,
1424,G1818,J081529.27+324139.8,123.87194,32.694378,6.897096277,114.709313313887,10.64349758,0.007903471,,,0.000742563,,
1425,G1819,J122729.58-020927.9,186.87328,-2.1577628,6.905744944,131.847669659153,10.15064086,0.783337072,,,0.077171194,,
1426,G1820,J135014.86-002407.1,207.56192,-0.40197754,6.745631622,182.611136504074,10.89140477,0.291053805,,,0.026723257,,
1427,G1822,J071948.85+410557.0,109.95354,41.09918,7.001077537,127.716804945026,10.67921015,1.454636313,,,0.136211976,,
1428,G1823,J090015.28+510800.2,135.06367,51.133377,6.976598096,172.175675890273,10.22471609,1.376817744,,,0.134655841,,
1429,G1824,J164053.12+211626.0,250.22134,21.273895,6.924451576,158.849290946081,10.71940795,1.039224386,,,0.096947928,,
1430,G1825,J134452.91+000520.3,206.22046,0.08896919,7.078763206,131.218901606892,10.55900424,0.311781388,,,0.029527537,,
1431,G1826,J091829.10+183100.8,139.62123,18.516888,7.092331638,109.484826781789,10.67439284,0.375215291,,,0.035150973,,
1432,G1827,J160436.24+435247.3,241.15099,43.87981,6.740695834,134.888359585482,10.47691669,-1.005638527,,,-0.095986115,,
1433,G1828,J160933.41+283058.4,242.3892,28.516218,7.20179852,151.55764797483,10.61295955,1.174686964,,,0.110684202,,
1434,G1829,J125926.51+202927.1,194.86044,20.490875,7.187328114,127.568432093346,10.40633709,-0.614836628,,,-0.059082905,,
1435,G1830,J080127.02+440105.3,120.36259,44.01815,7.154515033,179.595801195062,10.83353786,0.476880761,,,0.044018931,,
1436,G1831,J112502.63+563640.7,171.26094,56.61131,6.931862556,172.006526586442,10.54290849,0.323599888,,,0.030693607,,
1437,G1832,J124638.73+513455.9,191.66138,51.5822,6.992056139,121.924945267925,10.02336869,-1.586649359,,,-0.158295021,,
1438,G1833,J130301.06+403840.5,195.75441,40.644596,7.103528441,121.137036619664,10.42732088,0.78757589,,,0.075530033,,
1439,G1834,J145719.31+454122.0,224.33046,45.689434,7.078622397,149.653271500349,10.72971743,0.918933205,,,0.085643747,,
1440,G1835,J161156.31+521117.1,242.98462,52.18802,7.170599589,124.780828520196,9.973485872,0.196691624,,,0.019721452,,
1441,G1836,J083947.48+284957.1,129.94783,28.832523,7.130552747,137.091484849199,10.79924556,1.015125677,,,0.093999685,,
1442,G1837,J141901.88+280941.3,214.75781,28.161486,7.100048352,142.174291843636,10.79634051,1.562217022,,,0.144698754,,
1443,G1838,J091313.73+365817.3,138.3072,36.971462,6.925641772,59.7442696612301,10.31155491,0.818663715,,,0.079392848,,
1444,G1839,J130548.34+582102.2,196.45142,58.350605,6.844714029,111.958218477505,10.2593459,0.796032687,,,0.077590978,,
1445,G1840,J142925.07+451831.8,217.35448,45.308823,7.153547843,137.068695203425,10.29357303,0.954143757,,,0.092693155,,
1446,G1841,J090624.60+005756.0,136.60252,0.96556395,7.05209338,165.194874121312,10.18715783,-0.204017296,,,-0.02002691,,
1447,G1843,J163202.48+320339.4,248.01035,32.060932,6.822257763,96.2505838037503,10.61565532,0.836868622,,,0.07883344,,
1448,G1844,J165516.55+321555.2,253.81895,32.26532,7.086675899,133.867966410082,10.62878113,0.572457584,,,0.053859194,,
1449,G1845,J135255.68+252859.6,208.23201,25.483234,7.073021611,93.4595495371624,10.23007417,0.712048242,,,0.069603429,,
1450,G1846,J085122.05+311310.7,132.84189,31.219643,7.070365866,86.75294847669889,10.58840488,1.436754529,,,0.13569131,,
1451,G1848,J113320.57-033337.5,173.3357,-3.5604117,6.875397367,121.664049526223,10.69279818,0.852848662,,,0.079759166,,
1452,G1849,J145725.33+033516.4,224.35555,3.5878768,7.075718667,175.618227903495,10.53891702,0.963344712,,,0.091408321,,
1453,G1850,J130327.22+141538.8,195.86342,14.260778,7.143618712,74.7220979602196,10.59203269,0.310317244,,,0.029297232,,
1454,G1852,J152307.76+330100.2,230.78233,33.016735,7.096094198,87.9597894029757,10.09856977,-1.11725215,,,-0.110634691,,
1455,G1853,J121123.58+161228.8,182.84825,16.207989,6.861537777,128.14097240209,10.34519633,1.261502313,,,0.121940877,,
1456,G1855,J155451.14+461917.4,238.71307,46.321514,6.885211784,128.865813849843,10.22970131,1.127024734,,,0.110171812,,
1457,G1856,J075850.28+093520.7,119.70954,9.5891,7.160599589,158.170906025732,10.53333403,-0.037499562,,,-0.003560085,,
1458,G1857,J135252.42+311122.3,208.2184,31.18953,7.141226475,121.206895466686,9.916367884,0.36164417,,,0.036469418,,
1459,G1859,J111248.17+241831.1,168.20068,24.30864,7.184729614,95.12486471134739,10.47147101,0.503704766,,,0.048102579,,
1460,G1860,J123017.07+021507.9,187.5711,2.2521942,6.652409126,113.483151714942,10.02043135,1.086764421,,,0.108454854,,
1461,G1861,J103208.42-005614.4,158.03506,-0.9373411,7.05384286,100.657824703106,9.632441004,0.512696161,,,0.053225985,,
1462,G1862,J120110.38+591637.1,180.29327,59.276978,7.111638922,121.610033324178,10.53335267,0.135098975,,,0.012825829,,
1463,G1863,J152622.71+005338.2,231.59464,0.89393437,7.148484124,173.511782161839,10.53369091,1.355154402,,,0.128649532,,
1464,G1864,J132045.36+083420.4,200.189,8.572329,7.080738468,134.584598403863,10.72631091,0.718491568,,,0.066984033,,
1465,G1865,J143727.46+455525.2,219.36443,45.92366,7.191479541,175.710235827516,10.85912048,0.985558452,,,0.090758589,,
1466,G1867,J110104.15+062829.6,165.26729,6.4748807,7.033662339,140.842229231267,10.40763423,1.410627295,,,0.135537747,,
1467,G1868,J113635.06+021401.8,174.1461,2.2338274,7.133213273,96.6187026422184,10.61657422,0.908147948,,,0.085540583,,
1468,G1869,J160051.41+462853.1,240.21422,46.48142,7.155218531,109.22502133392,10.13121218,-0.256202334,,,-0.025288419,,
1469,G1871,J130516.92+212408.5,196.32053,21.40237,7.098473824,106.707782575291,9.9534845,0.180447187,,,0.018129047,,
1470,G1872,J142203.53+083102.2,215.51471,8.517271,7.058568059,117.940766962614,10.46197271,0.558664583,,,0.053399545,,
1471,G1873,J143144.76+640158.7,217.9365,64.03296,6.823792474,82.1552333973527,10.3587645,1.050956412,,,0.101455768,,
1472,G1874,J134608.11+293810.5,206.5338,29.636238,7.130026754,74.0652376029404,10.22691098,1.228433693,,,0.120117765,,
1473,G1875,J114200.35+181850.4,175.50146,18.314009,6.965680372,157.834226799292,10.52224298,0.55512759,,,0.052757534,,
1474,G1876,J140137.90+654555.8,210.4079,65.7655,6.967154356,93.24533414358089,10.39495681,0.047993718,,,0.00461702,,
1475,G1877,J134730.71+603742.9,206.87796,60.628574,7.180776501,168.752823378398,10.88170837,1.528784581,,,0.140491229,,
1476,G1878,J171228.26+574954.0,258.11777,57.831657,7.154385218,73.102328697506,10.33555173,0.332351942,,,0.032156188,,
1477,G1879,J095503.96+121810.0,148.7665,12.302776,7.09466329,134.109847024576,10.8750486,0.660342288,,,0.060720859,,
1478,G1880,J090826.74+002137.4,137.11143,0.36039355,7.161561754,162.139041237539,10.65262872,0.945523123,,,0.088759606,,
1479,G1881,J123450.51+040845.4,188.71045,4.1459455,7.06784442,117.102422456715,10.3089037,1.053420397,,,0.102185492,,
1480,G1882,J121354.42+260008.2,183.47678,26.002277,7.148227123,79.01847302224861,10.19528274,-0.033299487,,,-0.003266166,,
1481,G1883,J122444.72+265950.5,186.18634,26.997353,7.226059706,141.390108916056,10.40066457,0.174531022,,,0.016780757,,
1482,G1884,J140309.98+255910.4,210.7916,25.98623,7.120815563,86.9368763558076,10.308337,1.474506894,,,0.14304023,,
1483,G1885,J093021.73+305944.1,142.59056,30.995577,6.979543587,105.260844540086,10.2329101,0.61622854,,,0.060220263,,
1484,G1886,J150757.71+303039.6,226.99046,30.511005,6.909462155,135.95414409492,10.65875208,0.699961842,,,0.065670149,,
1485,G1887,J102339.66+523349.7,155.91524,52.563805,7.084487627,123.742628608195,10.76145051,1.580512148,,,0.146867947,,
1486,G1888,J145310.45+580955.5,223.29356,58.16543,6.700028208,150.040595127562,10.53592791,1.138930139,,,0.108099652,,
1487,G1889,J154329.29+263755.8,235.87206,26.632168,6.981873718,130.815779524801,10.34643608,0.949972766,,,0.091816424,,
1488,G1890,J092209.29+001016.6,140.5387,0.17128552,7.108038238,164.63016060045,10.57079937,1.125100796,,,0.106434789,,
1489,G1891,J102012.73+342839.7,155.05302,34.4777,7.18779225,105.0856253405,10.24931152,0.067295562,,,0.006565862,,
1490,G1892,J122320.18+115931.6,185.83409,11.992121,6.727199642,102.775031883138,10.39643608,1.453978691,,,0.139853569,,
1491,G1893,J083551.30+613700.5,128.96375,61.616814,7.098604983,124.681272471754,9.721145389,-2.074604702,,,-0.21341155,,
1492,G1894,J145209.34+091326.4,223.03891,9.223992,7.110081595,150.115033623106,10.85161032,1.696886534,,,0.156371864,,
1493,G1895,J153705.95+005522.9,234.2748,0.9230178,7.077425312,82.6592680777177,10.64163495,1.306857346,,,0.122806068,,
1494,G1896,J151517.92-013756.8,228.82468,-1.6324549,6.83967147,145.279284093762,10.86285031,0.716150036,,,0.065926531,,
1495,G1897,J110108.37+154407.7,165.28487,15.735472,7.203686848,172.607622115479,10.62976472,0.610378055,,,0.057421596,,
1496,G1898,J102854.12+181037.9,157.2255,18.177183,7.143535733,98.445704718872,10.42848513,0.581296497,,,0.055741221,,
1497,G1899,J151312.41+001937.5,228.3017,0.32707968,7.186648736,140.958245830918,10.67996304,0.902552571,,,0.08450896,,
1498,G1901,J102231.90+352313.4,155.63292,35.38705,7.199382495,240.29333915067,10.98628952,-0.728145721,,,-0.066277674,,
1499,G1902,J145259.56+352600.8,223.24815,35.433567,6.981042928,81.8260516131287,10.22659575,0.232322469,,,0.022717478,,
1500,G1903,J155922.19+270338.9,239.84245,27.06081,7.068944443,111.171411585644,10.38199763,0.883431328,,,0.085092615,,
1501,G1904,J115057.16+253149.0,177.73816,25.530277,6.888708826,128.579972905559,10.45596238,1.379362477,,,0.13192114,,
1502,G1906,J140514.16+432623.9,211.30898,43.43996,7.008561282,91.5740379314863,10.7069392,-0.182073146,,,-0.017005154,,
1503,G1907,J115507.61+520129.6,178.78171,52.024895,7.000462299,123.396434911849,10.66214921,1.527986717,,,0.143309448,,
1504,G1908,J104500.41-001553.9,161.2517,-0.26497632,6.947608069,114.303857862906,10.45350662,-0.714402526,,,-0.068340945,,
1505,G1909,J100802.68+194305.0,152.01117,19.718042,7.098462504,132.206426505696,10.64191366,0.558622373,,,0.052492662,,
1506,G1910,J083719.06+271325.8,129.32944,27.223831,7.105965113,96.54831514466369,10.33769605,1.068861724,,,0.103394578,,
1507,G1911,J090414.66+112837.6,136.0611,11.477098,7.10616457,193.700960132336,10.79823718,-0.21728478,,,-0.020122246,,
1508,G1912,J130501.21+010323.8,196.25507,1.0566007,7.036035065,78.172721902476,10.33224186,0.435403475,,,0.042140271,,
1509,G1913,J150258.54+094722.2,225.74393,9.789492,7.137742851,122.160296158874,10.52866148,0.359666565,,,0.034160711,,
1510,G1914,J165958.35+283702.3,254.9931,28.617298,7.066125398,100.363612365908,10.09683604,0.940485796,,,0.093146585,,
1511,G1916,J085403.65+130323.5,133.51521,13.056519,7.144133914,134.883652524006,10.38273406,0.939534059,,,0.090490044,,
1512,G1917,J163625.42+421346.8,249.10591,42.229656,7.113565865,123.031613038546,10.19652598,0.781809149,,,0.07667407,,
1513,G1918,J093609.14-002639.7,144.03807,-0.44436502,7.027589422,125.40966695531,10.43322488,0.501160202,,,0.048035024,,
1514,G1919,J104902.95+182301.0,162.26228,18.383617,7.115434598,111.651278296538,10.53123438,0.184177356,,,0.017488677,,
1515,G1920,J095036.72+315415.6,147.65298,31.904331,7.124744645,146.069152428424,11.08002171,1.740861608,,,0.157117166,,
1516,G1921,J130504.74+581104.5,196.26976,58.18457,7.051244469,140.280228414774,10.60490006,1.147801844,,,0.10823316,,
1517,G1922,J102906.71+260409.8,157.27795,26.069378,7.132151576,177.066772706267,10.42147613,0.608631917,,,0.058401699,,
1518,G1923,J133453.87+133246.3,203.72444,13.546181,7.143698485,141.889644503458,10.04752321,-0.452141581,,,-0.045000302,,
1519,G1924,J142819.61+162756.1,217.0817,16.465574,7.110731018,133.164501175143,10.54080785,0.322060349,,,0.030553668,,
1520,G1925,J105903.47+572155.1,164.76445,57.365303,6.862787413,96.51277660910381,10.46717896,0.801699139,,,0.07659171,,
1521,G1926,J100207.03+030327.6,150.52933,3.05768,7.130599589,99.4575089579193,10.07182952,0.209215202,,,0.020772314,,
1522,G1928,J155609.81+030922.3,239.04086,3.1562004,7.052458556,205.25408401057,9.962373437,0.859373654,,,0.086261939,,
1523,G1929,J120455.16+533409.6,181.22984,53.569332,7.085553676,112.51096064908,10.54446928,0.26261402,,,0.024905381,,
1524,G1930,J130941.31+153805.8,197.42212,15.634956,6.936970791,182.788352023865,10.82712126,-0.109885571,,,-0.010149103,,
1525,G1931,J164430.27+245728.3,251.12611,24.957872,6.806720087,123.088541787791,10.30265231,0.618298435,,,0.06001352,,
1526,G1932,J095117.11+353215.1,147.8213,35.537537,6.850642288,133.59926083362,10.64324965,0.34775698,,,0.032673947,,
1527,G1933,J135409.08+334115.7,208.53783,33.687695,7.0803475,82.202287710811,10.06856831,0.300930991,,,0.029888161,,
1528,G1934,J111144.36+242928.9,167.93483,24.491348,7.190086838,122.435136960314,10.2585927,0.010752795,,,0.001048174,,
1529,G1935,J090629.18+185524.4,136.62157,18.923435,7.086548872,229.971387397759,10.54144315,-2.526146862,,,-0.239639566,,
1530,G1936,J081836.57+364334.8,124.65239,36.726345,6.91797955,140.458565314048,10.19997639,0.51276945,,,0.050271631,,
1531,G1937,J152324.28+420720.4,230.85117,42.122326,7.026689269,66.4375523964599,9.877246978,0.302148819,,,0.030590388,,
1532,G1938,J085316.33+412433.2,133.31805,41.409233,7.085790335,145.641883362556,10.40779706,0.818487276,,,0.078641741,,
1533,G1939,J081559.71+134252.6,123.99879,13.714624,7.277112298,245.171464293248,10.99476633,-0.990609492,,,-0.090098276,,
1534,G1940,J120814.36+641047.6,182.05984,64.17989,7.104049831,102.772684579845,9.888400936,0.712139157,,,0.072017626,,
1535,G1941,J084316.86+384148.5,130.82027,38.6968,7.108920861,65.4394347987743,10.52799753,0.880764255,,,0.083659238,,
1536,G1942,J114841.28+580135.2,177.17198,58.02645,7.122474273,143.562454979597,10.66311985,0.663018959,,,0.062178703,,
1537,G1943,J145700.03+312504.9,224.25014,31.418032,6.793530175,77.9282894526844,10.11949865,0.606450941,,,0.059928951,,
1538,G1944,J133205.29+312736.5,203.02205,31.460129,6.882428678,294.711259758398,10.17838807,1.745307681,,,0.171471914,,
1539,G1946,J140514.86-025901.2,211.31195,-2.98368,7.120599589,122.493224833908,10.53563925,0.318521601,,,0.030232774,,
1540,G1947,J120516.27+013508.3,181.31778,1.5856501,6.788705842,90.3755154286524,10.07348014,0.257814416,,,0.025593381,,
1541,G1948,J115247.10+070308.5,178.19623,7.052357,7.060959803,125.046079460616,10.16457492,0.054718237,,,0.005383229,,
1542,G1949,J080546.97+260533.0,121.44572,26.092493,7.095469737,100.12776225893,10.41506841,-0.124713901,,,-0.011974372,,
1543,G1950,J123155.14+323240.3,187.97975,32.544518,7.074097532,106.903194315396,10.2611301,0.050230627,,,0.004895233,,
1544,G1951,J115654.67+263232.2,179.22781,26.54229,7.10488273,198.042177024157,11.03243663,0.928666554,,,0.084176015,,
1545,G1952,J162558.20+130932.6,246.4925,13.159061,7.01403665,134.641821357235,10.6484781,-0.824260063,,,-0.077406373,,
1546,G1953,J115004.63+210232.2,177.51929,21.042278,7.072819079,165.922264274661,10.55395089,1.542380677,,,0.146142491,,
1547,G1954,J144659.16+412218.2,221.74649,41.37172,6.932287218,184.216112252374,10.78911613,0.500616519,,,0.046400142,,
1548,G1955,J165126.14+202259.6,252.8589,20.383211,6.850043117,141.886977941176,10.63389727,-0.2827061,,,-0.026585371,,
1549,G1956,J135054.22+094203.0,207.7259,9.700841,7.05283648,141.747779286777,10.28376073,1.600610611,,,0.155644482,,
1550,G1957,J143156.21+153833.6,217.98422,15.642656,7.086220253,89.2197371658434,10.33615713,1.007524845,,,0.097475767,,
1551,G1958,J135726.92+442315.0,209.36217,44.3875,7.111425465,112.529674809112,10.30778005,0.822989871,,,0.079841621,,
1552,G1959,J075542.82+480647.7,118.9284,48.113255,6.690350698,89.8292035184392,10.00808941,-0.036857993,,,-0.00368282,,
1553,G1960,J124118.50+672824.7,190.32709,67.47353,6.54155042,119.479767593254,10.13924601,0.024458926,,,0.002412302,,
1554,G1961,J114245.22+441017.7,175.6884,44.171574,6.736716166,136.190339420046,10.52053496,0.293648545,,,0.02791194,,
1555,G1962,J102000.45+623944.8,155.00188,62.662437,6.804641769,142.989105545205,10.31005997,1.20932712,,,0.117295838,,
1556,G1963,J102905.52+052555.5,157.273,5.4320803,7.087801806,90.1312751056645,10.28346528,0.562626048,,,0.054711718,,
1557,G1965,J154425.86+270844.5,236.10777,27.145685,7.068429633,121.193646986111,10.31854368,-1.602683976,,,-0.155320753,,
1558,G1966,J152416.66+045119.0,231.06943,4.85529,7.110599589,95.7942238788235,10.05511144,0.925694641,,,0.092062097,,
1559,G1967,J161844.85+253907.6,244.68688,25.65214,7.110599589,120.298512075356,10.45856318,1.376646934,,,0.131628686,,
1560,G1969,J144230.27+161705.8,220.62611,16.284933,7.067408865,116.967274871879,10.22087596,0.683043057,,,0.066828231,,
1561,G1970,J161153.13+530427.1,242.97139,53.074203,6.838874125,98.0394626262753,10.4523253,0.19072736,,,0.018247362,,
1562,G1972,J131056.18+444413.6,197.73409,44.737114,6.960492603,86.58145392973991,9.596234254,0.210432923,,,0.021928698,,
1563,G1973,J140524.60+354806.7,211.35248,35.801853,7.096472283,86.83783776775209,10.91010851,1.090010256,,,0.099908287,,
1564,G1974,J095625.98+252540.9,149.10825,25.428026,7.09965353,81.6003797553483,10.715165,1.159200154,,,0.108183136,,
1565,G1975,J145235.28+495142.1,223.14697,49.86169,6.866075949,141.525243036379,10.38500218,0.67112967,,,0.064624894,,
1566,G1976,J161939.45+232308.3,244.91438,23.385647,7.017883402,108.164679105602,10.40660305,1.517943672,,,0.145863512,,
1567,G1978,J115540.40+423755.4,178.91833,42.632065,7.108315975,149.593905780732,10.4430356,0.067133011,,,0.006428496,,
1568,G1979,J082026.65+321639.0,125.11106,32.277504,6.806672243,99.8113979847281,10.57067628,1.015220196,,,0.096041177,,
1569,G1980,J144507.11+273223.8,221.27962,27.53993,7.049513567,108.515990425224,10.57722562,0.930120441,,,0.087936145,,
1570,G1981,J133826.87+321252.8,204.61194,32.214657,7.132241742,66.5788243966862,10.17043162,0.842949783,,,0.0828824,,
1571,G1982,J154932.34+263740.1,237.38477,26.627798,7.090263027,63.7987822254673,10.45919136,0.958676387,,,0.091658748,,
1572,G1984,J161116.93+490238.3,242.82056,49.043964,6.691710523,56.8281623327862,10.58747423,0.266883586,,,0.025207484,,
1573,G1986,J092925.73+043703.0,142.35721,4.6175003,7.101250694,124.442106721472,10.05115319,-0.017404358,,,-0.001731578,,
1574,G1987,J083534.79+161345.7,128.89497,16.229374,7.042225552,178.904161651344,10.82827123,0.124372729,,,0.011485927,,
1575,G1988,J115050.21+004505.9,177.70918,0.7516422,6.889647754,144.569313240762,10.59779556,0.94480013,,,0.089150628,,
1576,G1989,J124725.62+252317.3,191.85677,25.388138,6.982659237,92.62484925472819,10.18277636,0.01980004,,,0.001944464,,
1577,G1991,J151908.02+331414.3,229.7834,33.237312,7.09896872,129.497989682543,10.34005663,0.157062224,,,0.015189687,,
1578,G1992,J110541.16+224908.8,166.42148,22.819113,6.978091693,170.099718111854,10.69614505,1.409179067,,,0.131746443,,
1579,G1993,J111349.74+093510.7,168.45728,9.58631,7.100599589,171.575216740773,10.35967453,0.638500879,,,0.061633295,,
1580,G1994,J125552.36+103055.2,193.96821,10.51535,7.100599589,121.837535433418,10.27324898,-0.945063805,,,-0.09199269,,
1581,G1995,J091147.25+493906.9,137.94687,49.65191,6.737620013,174.501178003966,10.76074498,0.683415571,,,0.063510061,,
1582,G1996,J133623.54+091752.1,204.0981,9.29781,7.079447344,137.119071662939,10.37262323,-0.155087755,,,-0.014951643,,
1583,G1997,J165612.00+422553.6,254.05,42.43156,6.99496841,158.893025810041,10.38234317,0.271033681,,,0.026105252,,
1584,G1998,J121135.88+354417.4,182.8995,35.73818,7.013065518,159.642877917758,10.35383078,0.70325572,,,0.067922273,,
1585,G1999,J115544.41+040631.6,178.93503,4.108786,7.008218227,93.5622976943643,10.5637196,1.460787046,,,0.138283398,,
1586,G2000,J080144.99+185102.2,120.43744,18.850622,6.979865925,94.3005689905324,10.61815949,1.194077246,,,0.112456142,,
1587,G2002,J104448.89+470935.6,161.2037,47.1599,6.775440232,87.7548829378143,10.58012809,-0.642480883,,,-0.060725246,,
1588,G2004,J092602.61+172639.2,141.51086,17.444227,7.058299867,86.63142721651619,10.58786379,1.021891651,,,0.096515376,,
1589,G2005,J085900.04+203921.4,134.75015,20.655947,7.054742766,92.4651766784452,9.844878142,0.233542341,,,0.023722218,,
1590,G2007,J141602.14+360923.2,214.00891,36.15645,7.061859273,143.063479811123,10.6137939,0.494860777,,,0.046624306,,
1591,G2008,J104241.09+520012.9,160.67119,52.003582,6.99276819,149.357130804954,10.59047256,0.973398264,,,0.091912637,,
1592,G2010,J110815.53+230713.8,167.06471,23.120499,6.970646105,127.073294157486,10.65610089,0.83465235,,,0.078326243,,
1593,G2011,J095941.36+491529.5,149.92235,49.25821,6.660684814,115.233846390759,10.14583686,0.662881012,,,0.065335272,,
1594,G2012,J132430.78+241217.4,201.12823,24.204823,7.025635524,181.368027972932,10.39296837,-0.169541216,,,-0.01631307,,
1595,G2013,J101105.14-002312.5,152.77141,-0.38680372,7.056512847,142.979149389395,10.89896194,0.941880256,,,0.086419263,,
1596,G2014,J095221.96+632439.0,148.0915,63.410835,6.834997046,74.5048647017712,10.35588161,1.029725212,,,0.099433853,,
1597,G2015,J111513.16+291616.6,168.80486,29.271278,7.024407156,150.888098382008,10.61521301,0.952501334,,,0.089729837,,
1598,G2016,J141616.12+134732.7,214.06715,13.792418,6.950113763,52.5697172120487,10.3346967,1.149375803,,,0.111215243,,
1599,G2017,J100340.39+045820.7,150.9183,4.972419,7.051092997,99.2211609719873,10.33460404,-0.095075919,,,-0.009199764,,
1600,G2018,J114929.16+640908.8,177.3715,64.152435,6.649997508,122.993402219234,10.63498952,0.47297217,,,0.044473215,,
1601,G2019,J164628.94+370018.1,251.62057,37.00504,6.786519469,53.3373703209442,10.47485126,1.270914305,,,0.121330057,,
1602,G2021,J093655.07+042316.8,144.22948,4.388007,7.054988789,59.83010549560711,10.110408,1.290431338,,,0.127633953,,
1603,G2022,J081509.80+032753.7,123.79084,3.464906,6.789275705,100.790681073257,10.60317929,0.871844936,,,0.08222486,,
1604,G2023,J132813.50-025428.7,202.05624,-2.907969,7.072084432,113.225128328928,9.975198077,0.309316764,,,0.031008584,,
1605,G2024,J111045.96+113641.5,167.69151,11.61155,7.090599589,108.771452040715,10.63214102,0.718441995,,,0.067572655,,
1606,G2025,J134619.65+115204.9,206.58188,11.868037,6.752332409,120.632083674999,10.35805135,0.42535854,,,0.041065498,,
1607,G2026,J145325.98+572235.6,223.35825,57.376545,7.054635494,157.61091897434,10.60455667,1.156976059,,,0.109101785,,
1608,G2027,J074937.27+214338.0,117.40531,21.72722,7.060777348,72.2381087707619,10.51504908,0.845580766,,,0.080416245,,
1609,G2029,J081215.60+472519.1,123.065,47.42196,6.954792072,129.714457396467,10.6017355,0.355412543,,,0.033523996,,
1610,G2031,J102635.70+560216.4,156.64877,56.037888,7.018734823,108.52925072938,10.43438257,-0.817785665,,,-0.078374131,,
1611,G2032,J135928.02+012207.1,209.86676,1.3686396,6.985756108,78.9438769564098,10.45802941,1.237564564,,,0.118336306,,
1612,G2033,J121011.68+351703.9,182.54868,35.284424,7.06400619,107.312731059689,10.36668541,0.837795827,,,0.080816172,,
1613,G2034,J134733.55+342946.5,206.88979,34.49624,7.028785047,137.321945732401,10.38308114,0.978999297,,,0.094287937,,
1614,G2035,J140242.13+170231.4,210.67557,17.04206,7.086034839,170.695726023792,10.74426774,0.932148406,,,0.086757742,,
1615,G2036,J140527.68+505546.6,211.36536,50.929604,7.034060694,102.52105944497,10.33028065,1.027770215,,,0.099491025,,
1616,G2037,J115018.40+034602.8,177.57668,3.7674408,7.03090814,90.23184876155369,10.4445232,0.79978157,,,0.076574254,,
1617,G2038,J110336.12+055643.4,165.90051,5.9454017,6.967602852,114.961575941805,10.53039777,1.094474418,,,0.103934765,,
1618,G2039,J155939.21+292748.3,239.91339,29.463428,7.050075731,211.001874495101,10.592978,0.530128093,,,0.050045237,,
